"Pair"	"pert_iname"	"target_chembl_id"	"chembl_target_name"	"standard_type"	"Median"	"uniprot_ID"	"target_gene_symbol"	"Drugs"
"PF-562271_CHEMBL1841"	"PF-562271"	"CHEMBL1841"	"Tyrosine-protein kinase FYN"	"Ki"	1995.26	"P06241"	"FYN"	"PF-562271"
"R-547_CHEMBL1841"	"R-547"	"CHEMBL1841"	"Tyrosine-protein kinase FYN"	"Ki"	5000	"P06241"	"FYN"	"R-547"
"SB-203580_CHEMBL1841"	"SB-203580"	"CHEMBL1841"	"Tyrosine-protein kinase FYN"	"Ki"	3981.07	"P06241"	"FYN"	"SB-203580"
"SB-239063_CHEMBL1841"	"SB-239063"	"CHEMBL1841"	"Tyrosine-protein kinase FYN"	"Ki"	794.33	"P06241"	"FYN"	"SB-239063"
"SB-242235_CHEMBL1841"	"SB-242235"	"CHEMBL1841"	"Tyrosine-protein kinase FYN"	"Ki"	794.33	"P06241"	"FYN"	"SB-242235"
"sorafenib_CHEMBL1841"	"sorafenib"	"CHEMBL1841"	"Tyrosine-protein kinase FYN"	"Ki"	3162.28	"P06241"	"FYN"	"sorafenib"
"sotrastaurin_CHEMBL1841"	"sotrastaurin"	"CHEMBL1841"	"Tyrosine-protein kinase FYN"	"Ki"	3162.28	"P06241"	"FYN"	"sotrastaurin"
"SYK-inhibitor_CHEMBL1841"	"SYK-inhibitor"	"CHEMBL1841"	"Tyrosine-protein kinase FYN"	"Ki"	794.33	"P06241"	"FYN"	"SYK-inhibitor"
"TAK-715_CHEMBL1841"	"TAK-715"	"CHEMBL1841"	"Tyrosine-protein kinase FYN"	"Ki"	794.33	"P06241"	"FYN"	"TAK-715"
"tandutinib_CHEMBL1841"	"tandutinib"	"CHEMBL1841"	"Tyrosine-protein kinase FYN"	"Ki"	3162.28	"P06241"	"FYN"	"tandutinib"
"tozasertib_CHEMBL1841"	"tozasertib"	"CHEMBL1841"	"Tyrosine-protein kinase FYN"	"Ki"	3162.28	"P06241"	"FYN"	"tozasertib"
"VX-745_CHEMBL1841"	"VX-745"	"CHEMBL1841"	"Tyrosine-protein kinase FYN"	"Ki"	3162.28	"P06241"	"FYN"	"VX-745"
"Y-27632_CHEMBL1841"	"Y-27632"	"CHEMBL1841"	"Tyrosine-protein kinase FYN"	"Ki"	6309.57	"P06241"	"FYN"	"Y-27632"
"ZM-447439_CHEMBL1841"	"ZM-447439"	"CHEMBL1841"	"Tyrosine-protein kinase FYN"	"Ki"	79.43	"P06241"	"FYN"	"ZM-447439"
"donepezil_CHEMBL1914"	"donepezil"	"CHEMBL1914"	"Butyrylcholinesterase"	"Ki"	12540	"P06276"	"BCHE"	"donepezil"
"luteolin_CHEMBL1914"	"luteolin"	"CHEMBL1914"	"Butyrylcholinesterase"	"Ki"	166100	"P06276"	"BCHE"	"luteolin"
"mestinon_CHEMBL1914"	"mestinon"	"CHEMBL1914"	"Butyrylcholinesterase"	"Ki"	3500	"P06276"	"BCHE"	"mestinon"
"physostigmine_CHEMBL1914"	"physostigmine"	"CHEMBL1914"	"Butyrylcholinesterase"	"Ki"	5000	"P06276"	"BCHE"	"physostigmine"
"quercetin_CHEMBL1914"	"quercetin"	"CHEMBL1914"	"Butyrylcholinesterase"	"Ki"	68000	"P06276"	"BCHE"	"quercetin"
"tacrine_CHEMBL1914"	"tacrine"	"CHEMBL1914"	"Butyrylcholinesterase"	"Ki"	7	"P06276"	"BCHE"	"tacrine"
"alisertib_CHEMBL308"	"alisertib"	"CHEMBL308"	"Cyclin-dependent kinase 1"	"Ki"	7943.28	"P06493"	"CDK1"	"alisertib"
"alvocidib_CHEMBL308"	"alvocidib"	"CHEMBL308"	"Cyclin-dependent kinase 1"	"Ki"	70	"P06493"	"CDK1"	"alvocidib"
"barasertib-HQPA_CHEMBL308"	"barasertib-HQPA"	"CHEMBL308"	"Cyclin-dependent kinase 1"	"Ki"	7943.28	"P06493"	"CDK1"	"barasertib-HQPA"
"BMS-345541_CHEMBL308"	"BMS-345541"	"CHEMBL308"	"Cyclin-dependent kinase 1"	"Ki"	3981.07	"P06493"	"CDK1"	"BMS-345541"
"BMS-387032_CHEMBL308"	"BMS-387032"	"CHEMBL308"	"Cyclin-dependent kinase 1"	"Ki"	480	"P06493"	"CDK1"	"BMS-387032"
"cediranib_CHEMBL308"	"cediranib"	"CHEMBL308"	"Cyclin-dependent kinase 1"	"Ki"	7943.28	"P06493"	"CDK1"	"cediranib"
"CHIR-99021_CHEMBL308"	"CHIR-99021"	"CHEMBL308"	"Cyclin-dependent kinase 1"	"Ki"	7943.28	"P06493"	"CDK1"	"CHIR-99021"
"dovitinib_CHEMBL308"	"dovitinib"	"CHEMBL308"	"Cyclin-dependent kinase 1"	"Ki"	7943.28	"P06493"	"CDK1"	"dovitinib"
"erlotinib_CHEMBL308"	"erlotinib"	"CHEMBL308"	"Cyclin-dependent kinase 1"	"Ki"	7943.28	"P06493"	"CDK1"	"erlotinib"
"fasudil_CHEMBL308"	"fasudil"	"CHEMBL308"	"Cyclin-dependent kinase 1"	"Ki"	7943.28	"P06493"	"CDK1"	"fasudil"
"fostamatinib_CHEMBL308"	"fostamatinib"	"CHEMBL308"	"Cyclin-dependent kinase 1"	"Ki"	398.11	"P06493"	"CDK1"	"fostamatinib"
"gefitinib_CHEMBL308"	"gefitinib"	"CHEMBL308"	"Cyclin-dependent kinase 1"	"Ki"	7943.28	"P06493"	"CDK1"	"gefitinib"
"GW-843682X_CHEMBL308"	"GW-843682X"	"CHEMBL308"	"Cyclin-dependent kinase 1"	"Ki"	7943.28	"P06493"	"CDK1"	"GW-843682X"
"IKK-2-inhibitor-V_CHEMBL308"	"IKK-2-inhibitor-V"	"CHEMBL308"	"Cyclin-dependent kinase 1"	"Ki"	7943.28	"P06493"	"CDK1"	"IKK-2-inhibitor-V"
"imatinib_CHEMBL308"	"imatinib"	"CHEMBL308"	"Cyclin-dependent kinase 1"	"Ki"	7943.28	"P06493"	"CDK1"	"imatinib"
"KD-025_CHEMBL308"	"KD-025"	"CHEMBL308"	"Cyclin-dependent kinase 1"	"Ki"	7943.28	"P06493"	"CDK1"	"KD-025"
"lapatinib_CHEMBL308"	"lapatinib"	"CHEMBL308"	"Cyclin-dependent kinase 1"	"Ki"	7943.28	"P06493"	"CDK1"	"lapatinib"
"linifanib_CHEMBL308"	"linifanib"	"CHEMBL308"	"Cyclin-dependent kinase 1"	"Ki"	7943.28	"P06493"	"CDK1"	"linifanib"
"linsitinib_CHEMBL308"	"linsitinib"	"CHEMBL308"	"Cyclin-dependent kinase 1"	"Ki"	7943.28	"P06493"	"CDK1"	"linsitinib"
"LY-2090314_CHEMBL308"	"LY-2090314"	"CHEMBL308"	"Cyclin-dependent kinase 1"	"Ki"	794.33	"P06493"	"CDK1"	"LY-2090314"
"MLN-8054_CHEMBL308"	"MLN-8054"	"CHEMBL308"	"Cyclin-dependent kinase 1"	"Ki"	7943.28	"P06493"	"CDK1"	"MLN-8054"
"NVP-TAE684_CHEMBL308"	"NVP-TAE684"	"CHEMBL308"	"Cyclin-dependent kinase 1"	"Ki"	316.23	"P06493"	"CDK1"	"NVP-TAE684"
"PF-562271_CHEMBL308"	"PF-562271"	"CHEMBL308"	"Cyclin-dependent kinase 1"	"Ki"	63.1	"P06493"	"CDK1"	"PF-562271"
"PI-103_CHEMBL308"	"PI-103"	"CHEMBL308"	"Cyclin-dependent kinase 1"	"Ki"	7943.28	"P06493"	"CDK1"	"PI-103"
"R-547_CHEMBL308"	"R-547"	"CHEMBL308"	"Cyclin-dependent kinase 1"	"Ki"	2	"P06493"	"CDK1"	"R-547"
"rucaparib_CHEMBL308"	"rucaparib"	"CHEMBL308"	"Cyclin-dependent kinase 1"	"Ki"	2511.89	"P06493"	"CDK1"	"rucaparib"
"SB-203580_CHEMBL308"	"SB-203580"	"CHEMBL308"	"Cyclin-dependent kinase 1"	"Ki"	7943.28	"P06493"	"CDK1"	"SB-203580"
"SB-239063_CHEMBL308"	"SB-239063"	"CHEMBL308"	"Cyclin-dependent kinase 1"	"Ki"	7943.28	"P06493"	"CDK1"	"SB-239063"
"SB-242235_CHEMBL308"	"SB-242235"	"CHEMBL308"	"Cyclin-dependent kinase 1"	"Ki"	7943.28	"P06493"	"CDK1"	"SB-242235"
"sorafenib_CHEMBL308"	"sorafenib"	"CHEMBL308"	"Cyclin-dependent kinase 1"	"Ki"	7943.28	"P06493"	"CDK1"	"sorafenib"
"sotrastaurin_CHEMBL308"	"sotrastaurin"	"CHEMBL308"	"Cyclin-dependent kinase 1"	"Ki"	1258.93	"P06493"	"CDK1"	"sotrastaurin"
"STA-5326_CHEMBL308"	"STA-5326"	"CHEMBL308"	"Cyclin-dependent kinase 1"	"Ki"	7943.28	"P06493"	"CDK1"	"STA-5326"
"SYK-inhibitor_CHEMBL308"	"SYK-inhibitor"	"CHEMBL308"	"Cyclin-dependent kinase 1"	"Ki"	501.19	"P06493"	"CDK1"	"SYK-inhibitor"
"TAK-715_CHEMBL308"	"TAK-715"	"CHEMBL308"	"Cyclin-dependent kinase 1"	"Ki"	7943.28	"P06493"	"CDK1"	"TAK-715"
"tandutinib_CHEMBL308"	"tandutinib"	"CHEMBL308"	"Cyclin-dependent kinase 1"	"Ki"	7943.28	"P06493"	"CDK1"	"tandutinib"
"tozasertib_CHEMBL308"	"tozasertib"	"CHEMBL308"	"Cyclin-dependent kinase 1"	"Ki"	7943.28	"P06493"	"CDK1"	"tozasertib"
"Y-27632_CHEMBL308"	"Y-27632"	"CHEMBL308"	"Cyclin-dependent kinase 1"	"Ki"	6309.57	"P06493"	"CDK1"	"Y-27632"
"MK-3207_CHEMBL5293"	"MK-3207"	"CHEMBL5293"	"Calcitonin gene-related peptide 1"	"Ki"	0.024	"P06881"	"CALCA"	"MK-3207"
"aripiprazole_CHEMBL3707465"	"aripiprazole"	"CHEMBL3707465"	"Histone H1.0"	"Ki"	28	"P07305"	"H1F0"	"aripiprazole"
"clozapine_CHEMBL3707465"	"clozapine"	"CHEMBL3707465"	"Histone H1.0"	"Ki"	1	"P07305"	"H1F0"	"clozapine"
"haloperidol_CHEMBL3707465"	"haloperidol"	"CHEMBL3707465"	"Histone H1.0"	"Ki"	780	"P07305"	"H1F0"	"haloperidol"
"olanzapine_CHEMBL3707465"	"olanzapine"	"CHEMBL3707465"	"Histone H1.0"	"Ki"	2	"P07305"	"H1F0"	"olanzapine"
"quetiapine_CHEMBL3707465"	"quetiapine"	"CHEMBL3707465"	"Histone H1.0"	"Ki"	10	"P07305"	"H1F0"	"quetiapine"
"risperidone_CHEMBL3707465"	"risperidone"	"CHEMBL3707465"	"Histone H1.0"	"Ki"	14	"P07305"	"H1F0"	"risperidone"
"ziprasidone_CHEMBL3707465"	"ziprasidone"	"CHEMBL3707465"	"Histone H1.0"	"Ki"	15	"P07305"	"H1F0"	"ziprasidone"
"alisertib_CHEMBL5455"	"alisertib"	"CHEMBL5455"	"Tyrosine-protein kinase FES"	"Ki"	1995.26	"P07332"	"FES"	"alisertib"
"cediranib_CHEMBL5455"	"cediranib"	"CHEMBL5455"	"Tyrosine-protein kinase FES"	"Ki"	1995.26	"P07332"	"FES"	"cediranib"
"erlotinib_CHEMBL5455"	"erlotinib"	"CHEMBL5455"	"Tyrosine-protein kinase FES"	"Ki"	1995.26	"P07332"	"FES"	"erlotinib"
"gefitinib_CHEMBL5455"	"gefitinib"	"CHEMBL5455"	"Tyrosine-protein kinase FES"	"Ki"	1995.26	"P07332"	"FES"	"gefitinib"
"imatinib_CHEMBL5455"	"imatinib"	"CHEMBL5455"	"Tyrosine-protein kinase FES"	"Ki"	1995.26	"P07332"	"FES"	"imatinib"
"lapatinib_CHEMBL5455"	"lapatinib"	"CHEMBL5455"	"Tyrosine-protein kinase FES"	"Ki"	1995.26	"P07332"	"FES"	"lapatinib"
"linifanib_CHEMBL5455"	"linifanib"	"CHEMBL5455"	"Tyrosine-protein kinase FES"	"Ki"	1000	"P07332"	"FES"	"linifanib"
"linsitinib_CHEMBL5455"	"linsitinib"	"CHEMBL5455"	"Tyrosine-protein kinase FES"	"Ki"	1995.26	"P07332"	"FES"	"linsitinib"
"SB-203580_CHEMBL5455"	"SB-203580"	"CHEMBL5455"	"Tyrosine-protein kinase FES"	"Ki"	1995.26	"P07332"	"FES"	"SB-203580"
"SB-239063_CHEMBL5455"	"SB-239063"	"CHEMBL5455"	"Tyrosine-protein kinase FES"	"Ki"	1995.26	"P07332"	"FES"	"SB-239063"
"SB-242235_CHEMBL5455"	"SB-242235"	"CHEMBL5455"	"Tyrosine-protein kinase FES"	"Ki"	1995.26	"P07332"	"FES"	"SB-242235"
"sotrastaurin_CHEMBL5455"	"sotrastaurin"	"CHEMBL5455"	"Tyrosine-protein kinase FES"	"Ki"	1995.26	"P07332"	"FES"	"sotrastaurin"
"STA-5326_CHEMBL5455"	"STA-5326"	"CHEMBL5455"	"Tyrosine-protein kinase FES"	"Ki"	1584.89	"P07332"	"FES"	"STA-5326"
"TAK-715_CHEMBL5455"	"TAK-715"	"CHEMBL5455"	"Tyrosine-protein kinase FES"	"Ki"	1995.26	"P07332"	"FES"	"TAK-715"
"alisertib_CHEMBL1844"	"alisertib"	"CHEMBL1844"	"Macrophage colony stimulating factor  receptor"	"Ki"	1995.26	"P07333"	"CSF1R"	"alisertib"
"barasertib_CHEMBL1844"	"barasertib"	"CHEMBL1844"	"Macrophage colony stimulating factor  receptor"	"Ki"	2511.89	"P07333"	"CSF1R"	"barasertib"
"barasertib-HQPA_CHEMBL1844"	"barasertib-HQPA"	"CHEMBL1844"	"Macrophage colony stimulating factor  receptor"	"Ki"	2511.89	"P07333"	"CSF1R"	"barasertib-HQPA"
"BMS-387032_CHEMBL1844"	"BMS-387032"	"CHEMBL1844"	"Macrophage colony stimulating factor  receptor"	"Ki"	1584.89	"P07333"	"CSF1R"	"BMS-387032"
"cediranib_CHEMBL1844"	"cediranib"	"CHEMBL1844"	"Macrophage colony stimulating factor  receptor"	"Ki"	79.43	"P07333"	"CSF1R"	"cediranib"
"CHIR-99021_CHEMBL1844"	"CHIR-99021"	"CHEMBL1844"	"Macrophage colony stimulating factor  receptor"	"Ki"	2511.89	"P07333"	"CSF1R"	"CHIR-99021"
"dovitinib_CHEMBL1844"	"dovitinib"	"CHEMBL1844"	"Macrophage colony stimulating factor  receptor"	"Ki"	39.81	"P07333"	"CSF1R"	"dovitinib"
"erlotinib_CHEMBL1844"	"erlotinib"	"CHEMBL1844"	"Macrophage colony stimulating factor  receptor"	"Ki"	2511.89	"P07333"	"CSF1R"	"erlotinib"
"fasudil_CHEMBL1844"	"fasudil"	"CHEMBL1844"	"Macrophage colony stimulating factor  receptor"	"Ki"	2511.89	"P07333"	"CSF1R"	"fasudil"
"fostamatinib_CHEMBL1844"	"fostamatinib"	"CHEMBL1844"	"Macrophage colony stimulating factor  receptor"	"Ki"	1258.93	"P07333"	"CSF1R"	"fostamatinib"
"gefitinib_CHEMBL1844"	"gefitinib"	"CHEMBL1844"	"Macrophage colony stimulating factor  receptor"	"Ki"	2511.89	"P07333"	"CSF1R"	"gefitinib"
"GW-843682X_CHEMBL1844"	"GW-843682X"	"CHEMBL1844"	"Macrophage colony stimulating factor  receptor"	"Ki"	501.19	"P07333"	"CSF1R"	"GW-843682X"
"imatinib_CHEMBL1844"	"imatinib"	"CHEMBL1844"	"Macrophage colony stimulating factor  receptor"	"Ki"	158.49	"P07333"	"CSF1R"	"imatinib"
"KD-025_CHEMBL1844"	"KD-025"	"CHEMBL1844"	"Macrophage colony stimulating factor  receptor"	"Ki"	2511.89	"P07333"	"CSF1R"	"KD-025"
"lapatinib_CHEMBL1844"	"lapatinib"	"CHEMBL1844"	"Macrophage colony stimulating factor  receptor"	"Ki"	2511.89	"P07333"	"CSF1R"	"lapatinib"
"linifanib_CHEMBL1844"	"linifanib"	"CHEMBL1844"	"Macrophage colony stimulating factor  receptor"	"Ki"	7.943	"P07333"	"CSF1R"	"linifanib"
"linsitinib_CHEMBL1844"	"linsitinib"	"CHEMBL1844"	"Macrophage colony stimulating factor  receptor"	"Ki"	2511.89	"P07333"	"CSF1R"	"linsitinib"
"MK-1775_CHEMBL1844"	"MK-1775"	"CHEMBL1844"	"Macrophage colony stimulating factor  receptor"	"Ki"	2511.89	"P07333"	"CSF1R"	"MK-1775"
"MLN-8054_CHEMBL1844"	"MLN-8054"	"CHEMBL1844"	"Macrophage colony stimulating factor  receptor"	"Ki"	2511.89	"P07333"	"CSF1R"	"MLN-8054"
"NVP-BEZ235_CHEMBL1844"	"NVP-BEZ235"	"CHEMBL1844"	"Macrophage colony stimulating factor  receptor"	"Ki"	316.23	"P07333"	"CSF1R"	"NVP-BEZ235"
"NVP-TAE684_CHEMBL1844"	"NVP-TAE684"	"CHEMBL1844"	"Macrophage colony stimulating factor  receptor"	"Ki"	398.11	"P07333"	"CSF1R"	"NVP-TAE684"
"palbociclib_CHEMBL1844"	"palbociclib"	"CHEMBL1844"	"Macrophage colony stimulating factor  receptor"	"Ki"	2511.89	"P07333"	"CSF1R"	"palbociclib"
"PF-562271_CHEMBL1844"	"PF-562271"	"CHEMBL1844"	"Macrophage colony stimulating factor  receptor"	"Ki"	2511.89	"P07333"	"CSF1R"	"PF-562271"
"SB-203580_CHEMBL1844"	"SB-203580"	"CHEMBL1844"	"Macrophage colony stimulating factor  receptor"	"Ki"	2511.89	"P07333"	"CSF1R"	"SB-203580"
"SB-239063_CHEMBL1844"	"SB-239063"	"CHEMBL1844"	"Macrophage colony stimulating factor  receptor"	"Ki"	2511.89	"P07333"	"CSF1R"	"SB-239063"
"SB-242235_CHEMBL1844"	"SB-242235"	"CHEMBL1844"	"Macrophage colony stimulating factor  receptor"	"Ki"	2511.89	"P07333"	"CSF1R"	"SB-242235"
"sorafenib_CHEMBL1844"	"sorafenib"	"CHEMBL1844"	"Macrophage colony stimulating factor  receptor"	"Ki"	158.49	"P07333"	"CSF1R"	"sorafenib"
"sotrastaurin_CHEMBL1844"	"sotrastaurin"	"CHEMBL1844"	"Macrophage colony stimulating factor  receptor"	"Ki"	2511.89	"P07333"	"CSF1R"	"sotrastaurin"
"SYK-inhibitor_CHEMBL1844"	"SYK-inhibitor"	"CHEMBL1844"	"Macrophage colony stimulating factor  receptor"	"Ki"	630.96	"P07333"	"CSF1R"	"SYK-inhibitor"
"TAK-715_CHEMBL1844"	"TAK-715"	"CHEMBL1844"	"Macrophage colony stimulating factor  receptor"	"Ki"	2511.89	"P07333"	"CSF1R"	"TAK-715"
"tandutinib_CHEMBL1844"	"tandutinib"	"CHEMBL1844"	"Macrophage colony stimulating factor  receptor"	"Ki"	199.53	"P07333"	"CSF1R"	"tandutinib"
"tozasertib_CHEMBL1844"	"tozasertib"	"CHEMBL1844"	"Macrophage colony stimulating factor  receptor"	"Ki"	2511.89	"P07333"	"CSF1R"	"tozasertib"
"VX-745_CHEMBL1844"	"VX-745"	"CHEMBL1844"	"Macrophage colony stimulating factor  receptor"	"Ki"	2511.89	"P07333"	"CSF1R"	"VX-745"
"Y-27632_CHEMBL1844"	"Y-27632"	"CHEMBL1844"	"Macrophage colony stimulating factor  receptor"	"Ki"	2511.89	"P07333"	"CSF1R"	"Y-27632"
"ZM-447439_CHEMBL1844"	"ZM-447439"	"CHEMBL1844"	"Macrophage colony stimulating factor  receptor"	"Ki"	2511.89	"P07333"	"CSF1R"	"ZM-447439"
"balicatib_CHEMBL2581"	"balicatib"	"CHEMBL2581"	"Cathepsin D"	"Ki"	1.29	"P07339"	"CTSD"	"balicatib"
"acetazolamide_CHEMBL2885"	"acetazolamide"	"CHEMBL2885"	"Carbonic anhydrase III"	"Ki"	2e+05	"P07451"	"CA3"	"acetazolamide"
"celecoxib_CHEMBL2885"	"celecoxib"	"CHEMBL2885"	"Carbonic anhydrase III"	"Ki"	70000	"P07451"	"CA3"	"celecoxib"
"chlorthalidone_CHEMBL2885"	"chlorthalidone"	"CHEMBL2885"	"Carbonic anhydrase III"	"Ki"	11000	"P07451"	"CA3"	"chlorthalidone"
"ellagic-acid_CHEMBL2885"	"ellagic-acid"	"CHEMBL2885"	"Carbonic anhydrase III"	"Ki"	10500	"P07451"	"CA3"	"ellagic-acid"
"furosemide_CHEMBL2885"	"furosemide"	"CHEMBL2885"	"Carbonic anhydrase III"	"Ki"	3200000	"P07451"	"CA3"	"furosemide"
"imatinib_CHEMBL2885"	"imatinib"	"CHEMBL2885"	"Carbonic anhydrase III"	"Ki"	528	"P07451"	"CA3"	"imatinib"
"indapamide_CHEMBL2885"	"indapamide"	"CHEMBL2885"	"Carbonic anhydrase III"	"Ki"	230000	"P07451"	"CA3"	"indapamide"
"lacosamide_CHEMBL2885"	"lacosamide"	"CHEMBL2885"	"Carbonic anhydrase III"	"Ki"	374	"P07451"	"CA3"	"lacosamide"
"nilotinib_CHEMBL2885"	"nilotinib"	"CHEMBL2885"	"Carbonic anhydrase III"	"Ki"	443	"P07451"	"CA3"	"nilotinib"
"paracetamol_CHEMBL2885"	"paracetamol"	"CHEMBL2885"	"Carbonic anhydrase III"	"Ki"	7100	"P07451"	"CA3"	"paracetamol"
"quercetin_CHEMBL2885"	"quercetin"	"CHEMBL2885"	"Carbonic anhydrase III"	"Ki"	8100	"P07451"	"CA3"	"quercetin"
"resorcinol_CHEMBL2885"	"resorcinol"	"CHEMBL2885"	"Carbonic anhydrase III"	"Ki"	605000	"P07451"	"CA3"	"resorcinol"
"resveratrol_CHEMBL2885"	"resveratrol"	"CHEMBL2885"	"Carbonic anhydrase III"	"Ki"	9090	"P07451"	"CA3"	"resveratrol"
"sulpiride_CHEMBL2885"	"sulpiride"	"CHEMBL2885"	"Carbonic anhydrase III"	"Ki"	10600	"P07451"	"CA3"	"sulpiride"
"topiramate_CHEMBL2885"	"topiramate"	"CHEMBL2885"	"Carbonic anhydrase III"	"Ki"	780000	"P07451"	"CA3"	"topiramate"
"trientine_CHEMBL2885"	"trientine"	"CHEMBL2885"	"Carbonic anhydrase III"	"Ki"	48000	"P07451"	"CA3"	"trientine"
"valdecoxib_CHEMBL2885"	"valdecoxib"	"CHEMBL2885"	"Carbonic anhydrase III"	"Ki"	433000	"P07451"	"CA3"	"valdecoxib"
"otamixaban_CHEMBL209"	"otamixaban"	"CHEMBL209"	"Trypsin I"	"Ki"	301	"P07477"	"PRSS1"	"otamixaban"
"pentamidine_CHEMBL209"	"pentamidine"	"CHEMBL209"	"Trypsin I"	"Ki"	2300	"P07477"	"PRSS1"	"pentamidine"
"atenolol-(+/-)_CHEMBL210"	"atenolol-(+/-)"	"CHEMBL210"	"Beta-2 adrenergic receptor"	"Ki"	10061	"P07550"	"ADRB2"	"atenolol-(+/-)"
"bopindolol_CHEMBL210"	"bopindolol"	"CHEMBL210"	"Beta-2 adrenergic receptor"	"Ki"	14	"P07550"	"ADRB2"	"bopindolol"
"carvedilol_CHEMBL210"	"carvedilol"	"CHEMBL210"	"Beta-2 adrenergic receptor"	"Ki"	0.166	"P07550"	"ADRB2"	"carvedilol"
"clenbuterol_CHEMBL210"	"clenbuterol"	"CHEMBL210"	"Beta-2 adrenergic receptor"	"Ki"	299	"P07550"	"ADRB2"	"clenbuterol"
"darifenacin_CHEMBL210"	"darifenacin"	"CHEMBL210"	"Beta-2 adrenergic receptor"	"Ki"	38.45	"P07550"	"ADRB2"	"darifenacin"
"dopamine_CHEMBL210"	"dopamine"	"CHEMBL210"	"Beta-2 adrenergic receptor"	"Ki"	61000	"P07550"	"ADRB2"	"dopamine"
"doxazosin_CHEMBL210"	"doxazosin"	"CHEMBL210"	"Beta-2 adrenergic receptor"	"Ki"	1889	"P07550"	"ADRB2"	"doxazosin"
"DPI-201106_CHEMBL210"	"DPI-201106"	"CHEMBL210"	"Beta-2 adrenergic receptor"	"Ki"	57.3	"P07550"	"ADRB2"	"DPI-201106"
"epinephrine_CHEMBL210"	"epinephrine"	"CHEMBL210"	"Beta-2 adrenergic receptor"	"Ki"	278	"P07550"	"ADRB2"	"epinephrine"
"fenoterol_CHEMBL210"	"fenoterol"	"CHEMBL210"	"Beta-2 adrenergic receptor"	"Ki"	126	"P07550"	"ADRB2"	"fenoterol"
"indacaterol_CHEMBL210"	"indacaterol"	"CHEMBL210"	"Beta-2 adrenergic receptor"	"Ki"	20.6	"P07550"	"ADRB2"	"indacaterol"
"labetalol_CHEMBL210"	"labetalol"	"CHEMBL210"	"Beta-2 adrenergic receptor"	"Ki"	11	"P07550"	"ADRB2"	"labetalol"
"levalbuterol_CHEMBL210"	"levalbuterol"	"CHEMBL210"	"Beta-2 adrenergic receptor"	"Ki"	4677.175	"P07550"	"ADRB2"	"levalbuterol"
"levobunolol_CHEMBL210"	"levobunolol"	"CHEMBL210"	"Beta-2 adrenergic receptor"	"Ki"	0.546	"P07550"	"ADRB2"	"levobunolol"
"loperamide_CHEMBL210"	"loperamide"	"CHEMBL210"	"Beta-2 adrenergic receptor"	"Ki"	2066	"P07550"	"ADRB2"	"loperamide"
"metoprolol_CHEMBL210"	"metoprolol"	"CHEMBL210"	"Beta-2 adrenergic receptor"	"Ki"	1769	"P07550"	"ADRB2"	"metoprolol"
"pindolol_CHEMBL210"	"pindolol"	"CHEMBL210"	"Beta-2 adrenergic receptor"	"Ki"	0.3885	"P07550"	"ADRB2"	"pindolol"
"propafenone_CHEMBL210"	"propafenone"	"CHEMBL210"	"Beta-2 adrenergic receptor"	"Ki"	36	"P07550"	"ADRB2"	"propafenone"
"propranolol_CHEMBL210"	"propranolol"	"CHEMBL210"	"Beta-2 adrenergic receptor"	"Ki"	0.767	"P07550"	"ADRB2"	"propranolol"
"sotalol_CHEMBL210"	"sotalol"	"CHEMBL210"	"Beta-2 adrenergic receptor"	"Ki"	298.3	"P07550"	"ADRB2"	"sotalol"
"vortioxetine_CHEMBL210"	"vortioxetine"	"CHEMBL210"	"Beta-2 adrenergic receptor"	"Ki"	560	"P07550"	"ADRB2"	"vortioxetine"
"balicatib_CHEMBL3837"	"balicatib"	"CHEMBL3837"	"Cathepsin L"	"Ki"	3260	"P07711"	"CTSL"	"balicatib"
"balicatib_CHEMBL4072"	"balicatib"	"CHEMBL4072"	"Cathepsin B"	"Ki"	3350	"P07858"	"CTSB"	"balicatib"
"MG-132_CHEMBL4072"	"MG-132"	"CHEMBL4072"	"Cathepsin B"	"Ki"	121	"P07858"	"CTSB"	"MG-132"
"BIIB-021_CHEMBL3880"	"BIIB-021"	"CHEMBL3880"	"Heat shock protein HSP 90-alpha"	"Ki"	1.7	"P07900"	"HSP90AA1"	"BIIB-021"
"NVP-AUY922_CHEMBL3880"	"NVP-AUY922"	"CHEMBL3880"	"Heat shock protein HSP 90-alpha"	"Ki"	5.5	"P07900"	"HSP90AA1"	"NVP-AUY922"
"SNX-2112_CHEMBL3880"	"SNX-2112"	"CHEMBL3880"	"Heat shock protein HSP 90-alpha"	"Ki"	4	"P07900"	"HSP90AA1"	"SNX-2112"
"barasertib-HQPA_CHEMBL3905"	"barasertib-HQPA"	"CHEMBL3905"	"Tyrosine-protein kinase Lyn"	"Ki"	1000	"P07948"	"LYN"	"barasertib-HQPA"
"cediranib_CHEMBL3905"	"cediranib"	"CHEMBL3905"	"Tyrosine-protein kinase Lyn"	"Ki"	63.1	"P07948"	"LYN"	"cediranib"
"CHIR-99021_CHEMBL3905"	"CHIR-99021"	"CHEMBL3905"	"Tyrosine-protein kinase Lyn"	"Ki"	1584.89	"P07948"	"LYN"	"CHIR-99021"
"dovitinib_CHEMBL3905"	"dovitinib"	"CHEMBL3905"	"Tyrosine-protein kinase Lyn"	"Ki"	63.1	"P07948"	"LYN"	"dovitinib"
