"Pair"	"pert_iname"	"target_chembl_id"	"chembl_target_name"	"standard_type"	"Median"	"uniprot_ID"	"target_gene_symbol"	"Drugs"
"R-547_CHEMBL1844"	"R-547"	"CHEMBL1844"	"Macrophage colony stimulating factor  receptor"	"Kd"	10000	"P07333"	"CSF1R"	"R-547"
"RAF-265_CHEMBL1844"	"RAF-265"	"CHEMBL1844"	"Macrophage colony stimulating factor  receptor"	"Kd"	250	"P07333"	"CSF1R"	"RAF-265"
"roscovitine_CHEMBL1844"	"roscovitine"	"CHEMBL1844"	"Macrophage colony stimulating factor  receptor"	"Kd"	10000	"P07333"	"CSF1R"	"roscovitine"
"SB-203580_CHEMBL1844"	"SB-203580"	"CHEMBL1844"	"Macrophage colony stimulating factor  receptor"	"Kd"	10000	"P07333"	"CSF1R"	"SB-203580"
"selumetinib_CHEMBL1844"	"selumetinib"	"CHEMBL1844"	"Macrophage colony stimulating factor  receptor"	"Kd"	10000	"P07333"	"CSF1R"	"selumetinib"
"SGX523_CHEMBL1844"	"SGX523"	"CHEMBL1844"	"Macrophage colony stimulating factor  receptor"	"Kd"	10000	"P07333"	"CSF1R"	"SGX523"
"sorafenib_CHEMBL1844"	"sorafenib"	"CHEMBL1844"	"Macrophage colony stimulating factor  receptor"	"Kd"	28	"P07333"	"CSF1R"	"sorafenib"
"tandutinib_CHEMBL1844"	"tandutinib"	"CHEMBL1844"	"Macrophage colony stimulating factor  receptor"	"Kd"	4.9	"P07333"	"CSF1R"	"tandutinib"
"TG-100115_CHEMBL1844"	"TG-100115"	"CHEMBL1844"	"Macrophage colony stimulating factor  receptor"	"Kd"	10000	"P07333"	"CSF1R"	"TG-100115"
"TG-101348_CHEMBL1844"	"TG-101348"	"CHEMBL1844"	"Macrophage colony stimulating factor  receptor"	"Kd"	620	"P07333"	"CSF1R"	"TG-101348"
"tofacitinib_CHEMBL1844"	"tofacitinib"	"CHEMBL1844"	"Macrophage colony stimulating factor  receptor"	"Kd"	10000	"P07333"	"CSF1R"	"tofacitinib"
"tozasertib_CHEMBL1844"	"tozasertib"	"CHEMBL1844"	"Macrophage colony stimulating factor  receptor"	"Kd"	1800	"P07333"	"CSF1R"	"tozasertib"
"VX-745_CHEMBL1844"	"VX-745"	"CHEMBL1844"	"Macrophage colony stimulating factor  receptor"	"Kd"	2600	"P07333"	"CSF1R"	"VX-745"
"acetazolamide_CHEMBL2885"	"acetazolamide"	"CHEMBL2885"	"Carbonic anhydrase III"	"Kd"	40000	"P07451"	"CA3"	"acetazolamide"
"clenbuterol_CHEMBL210"	"clenbuterol"	"CHEMBL210"	"Beta-2 adrenergic receptor"	"Kd"	15.85	"P07550"	"ADRB2"	"clenbuterol"
"dopamine_CHEMBL210"	"dopamine"	"CHEMBL210"	"Beta-2 adrenergic receptor"	"Kd"	64560	"P07550"	"ADRB2"	"dopamine"
"epinephrine_CHEMBL210"	"epinephrine"	"CHEMBL210"	"Beta-2 adrenergic receptor"	"Kd"	630.48	"P07550"	"ADRB2"	"epinephrine"
"fenoterol_CHEMBL210"	"fenoterol"	"CHEMBL210"	"Beta-2 adrenergic receptor"	"Kd"	119.5	"P07550"	"ADRB2"	"fenoterol"
"pindolol_CHEMBL210"	"pindolol"	"CHEMBL210"	"Beta-2 adrenergic receptor"	"Kd"	0.59885	"P07550"	"ADRB2"	"pindolol"
"propranolol_CHEMBL210"	"propranolol"	"CHEMBL210"	"Beta-2 adrenergic receptor"	"Kd"	0.6026	"P07550"	"ADRB2"	"propranolol"
"geldanamycin_CHEMBL3880"	"geldanamycin"	"CHEMBL3880"	"Heat shock protein HSP 90-alpha"	"Kd"	775	"P07900"	"HSP90AA1"	"geldanamycin"
"afatinib_CHEMBL2073"	"afatinib"	"CHEMBL2073"	"Tyrosine-protein kinase YES"	"Kd"	10000	"P07947"	"YES1"	"afatinib"
"alvocidib_CHEMBL2073"	"alvocidib"	"CHEMBL2073"	"Tyrosine-protein kinase YES"	"Kd"	10000	"P07947"	"YES1"	"alvocidib"
"AT-7519_CHEMBL2073"	"AT-7519"	"CHEMBL2073"	"Tyrosine-protein kinase YES"	"Kd"	10000	"P07947"	"YES1"	"AT-7519"
"barasertib-HQPA_CHEMBL2073"	"barasertib-HQPA"	"CHEMBL2073"	"Tyrosine-protein kinase YES"	"Kd"	3800	"P07947"	"YES1"	"barasertib-HQPA"
"BI-2536_CHEMBL2073"	"BI-2536"	"CHEMBL2073"	"Tyrosine-protein kinase YES"	"Kd"	10000	"P07947"	"YES1"	"BI-2536"
"BMS-345541_CHEMBL2073"	"BMS-345541"	"CHEMBL2073"	"Tyrosine-protein kinase YES"	"Kd"	10000	"P07947"	"YES1"	"BMS-345541"
"BMS-387032_CHEMBL2073"	"BMS-387032"	"CHEMBL2073"	"Tyrosine-protein kinase YES"	"Kd"	10000	"P07947"	"YES1"	"BMS-387032"
"brivanib_CHEMBL2073"	"brivanib"	"CHEMBL2073"	"Tyrosine-protein kinase YES"	"Kd"	10000	"P07947"	"YES1"	"brivanib"
"canertinib_CHEMBL2073"	"canertinib"	"CHEMBL2073"	"Tyrosine-protein kinase YES"	"Kd"	1600	"P07947"	"YES1"	"canertinib"
"cediranib_CHEMBL2073"	"cediranib"	"CHEMBL2073"	"Tyrosine-protein kinase YES"	"Kd"	260	"P07947"	"YES1"	"cediranib"
"CP-724714_CHEMBL2073"	"CP-724714"	"CHEMBL2073"	"Tyrosine-protein kinase YES"	"Kd"	10000	"P07947"	"YES1"	"CP-724714"
"crizotinib_CHEMBL2073"	"crizotinib"	"CHEMBL2073"	"Tyrosine-protein kinase YES"	"Kd"	770	"P07947"	"YES1"	"crizotinib"
"dovitinib_CHEMBL2073"	"dovitinib"	"CHEMBL2073"	"Tyrosine-protein kinase YES"	"Kd"	580	"P07947"	"YES1"	"dovitinib"
"enzastaurin_CHEMBL2073"	"enzastaurin"	"CHEMBL2073"	"Tyrosine-protein kinase YES"	"Kd"	10000	"P07947"	"YES1"	"enzastaurin"
"erlotinib_CHEMBL2073"	"erlotinib"	"CHEMBL2073"	"Tyrosine-protein kinase YES"	"Kd"	2200	"P07947"	"YES1"	"erlotinib"
"foretinib_CHEMBL2073"	"foretinib"	"CHEMBL2073"	"Tyrosine-protein kinase YES"	"Kd"	48	"P07947"	"YES1"	"foretinib"
"fostamatinib_CHEMBL2073"	"fostamatinib"	"CHEMBL2073"	"Tyrosine-protein kinase YES"	"Kd"	35	"P07947"	"YES1"	"fostamatinib"
"GDC-0879_CHEMBL2073"	"GDC-0879"	"CHEMBL2073"	"Tyrosine-protein kinase YES"	"Kd"	10000	"P07947"	"YES1"	"GDC-0879"
"GDC-0941_CHEMBL2073"	"GDC-0941"	"CHEMBL2073"	"Tyrosine-protein kinase YES"	"Kd"	10000	"P07947"	"YES1"	"GDC-0941"
"gefitinib_CHEMBL2073"	"gefitinib"	"CHEMBL2073"	"Tyrosine-protein kinase YES"	"Kd"	10000	"P07947"	"YES1"	"gefitinib"
"GSK-461364_CHEMBL2073"	"GSK-461364"	"CHEMBL2073"	"Tyrosine-protein kinase YES"	"Kd"	10000	"P07947"	"YES1"	"GSK-461364"
"imatinib_CHEMBL2073"	"imatinib"	"CHEMBL2073"	"Tyrosine-protein kinase YES"	"Kd"	10000	"P07947"	"YES1"	"imatinib"
"lapatinib_CHEMBL2073"	"lapatinib"	"CHEMBL2073"	"Tyrosine-protein kinase YES"	"Kd"	10000	"P07947"	"YES1"	"lapatinib"
"linifanib_CHEMBL2073"	"linifanib"	"CHEMBL2073"	"Tyrosine-protein kinase YES"	"Kd"	10000	"P07947"	"YES1"	"linifanib"
"midostaurin_CHEMBL2073"	"midostaurin"	"CHEMBL2073"	"Tyrosine-protein kinase YES"	"Kd"	950	"P07947"	"YES1"	"midostaurin"
"MLN-8054_CHEMBL2073"	"MLN-8054"	"CHEMBL2073"	"Tyrosine-protein kinase YES"	"Kd"	260	"P07947"	"YES1"	"MLN-8054"
"neratinib_CHEMBL2073"	"neratinib"	"CHEMBL2073"	"Tyrosine-protein kinase YES"	"Kd"	240	"P07947"	"YES1"	"neratinib"
"nilotinib_CHEMBL2073"	"nilotinib"	"CHEMBL2073"	"Tyrosine-protein kinase YES"	"Kd"	1100	"P07947"	"YES1"	"nilotinib"
"NVP-TAE684_CHEMBL2073"	"NVP-TAE684"	"CHEMBL2073"	"Tyrosine-protein kinase YES"	"Kd"	23	"P07947"	"YES1"	"NVP-TAE684"
"PD-184352_CHEMBL2073"	"PD-184352"	"CHEMBL2073"	"Tyrosine-protein kinase YES"	"Kd"	10000	"P07947"	"YES1"	"PD-184352"
"pelitinib_CHEMBL2073"	"pelitinib"	"CHEMBL2073"	"Tyrosine-protein kinase YES"	"Kd"	970	"P07947"	"YES1"	"pelitinib"
"PHA-665752_CHEMBL2073"	"PHA-665752"	"CHEMBL2073"	"Tyrosine-protein kinase YES"	"Kd"	1400	"P07947"	"YES1"	"PHA-665752"
"PI-103_CHEMBL2073"	"PI-103"	"CHEMBL2073"	"Tyrosine-protein kinase YES"	"Kd"	10000	"P07947"	"YES1"	"PI-103"
"PLX-4720_CHEMBL2073"	"PLX-4720"	"CHEMBL2073"	"Tyrosine-protein kinase YES"	"Kd"	1800	"P07947"	"YES1"	"PLX-4720"
"R-547_CHEMBL2073"	"R-547"	"CHEMBL2073"	"Tyrosine-protein kinase YES"	"Kd"	10000	"P07947"	"YES1"	"R-547"
"RAF-265_CHEMBL2073"	"RAF-265"	"CHEMBL2073"	"Tyrosine-protein kinase YES"	"Kd"	940	"P07947"	"YES1"	"RAF-265"
"roscovitine_CHEMBL2073"	"roscovitine"	"CHEMBL2073"	"Tyrosine-protein kinase YES"	"Kd"	10000	"P07947"	"YES1"	"roscovitine"
"SB-203580_CHEMBL2073"	"SB-203580"	"CHEMBL2073"	"Tyrosine-protein kinase YES"	"Kd"	10000	"P07947"	"YES1"	"SB-203580"
"selumetinib_CHEMBL2073"	"selumetinib"	"CHEMBL2073"	"Tyrosine-protein kinase YES"	"Kd"	10000	"P07947"	"YES1"	"selumetinib"
"SGX523_CHEMBL2073"	"SGX523"	"CHEMBL2073"	"Tyrosine-protein kinase YES"	"Kd"	10000	"P07947"	"YES1"	"SGX523"
"sorafenib_CHEMBL2073"	"sorafenib"	"CHEMBL2073"	"Tyrosine-protein kinase YES"	"Kd"	10000	"P07947"	"YES1"	"sorafenib"
"tandutinib_CHEMBL2073"	"tandutinib"	"CHEMBL2073"	"Tyrosine-protein kinase YES"	"Kd"	10000	"P07947"	"YES1"	"tandutinib"
"TG-100115_CHEMBL2073"	"TG-100115"	"CHEMBL2073"	"Tyrosine-protein kinase YES"	"Kd"	10000	"P07947"	"YES1"	"TG-100115"
"TG-101348_CHEMBL2073"	"TG-101348"	"CHEMBL2073"	"Tyrosine-protein kinase YES"	"Kd"	120	"P07947"	"YES1"	"TG-101348"
"tofacitinib_CHEMBL2073"	"tofacitinib"	"CHEMBL2073"	"Tyrosine-protein kinase YES"	"Kd"	10000	"P07947"	"YES1"	"tofacitinib"
"tozasertib_CHEMBL2073"	"tozasertib"	"CHEMBL2073"	"Tyrosine-protein kinase YES"	"Kd"	470	"P07947"	"YES1"	"tozasertib"
"VX-745_CHEMBL2073"	"VX-745"	"CHEMBL2073"	"Tyrosine-protein kinase YES"	"Kd"	1600	"P07947"	"YES1"	"VX-745"
"afatinib_CHEMBL3905"	"afatinib"	"CHEMBL3905"	"Tyrosine-protein kinase Lyn"	"Kd"	10000	"P07948"	"LYN"	"afatinib"
"alvocidib_CHEMBL3905"	"alvocidib"	"CHEMBL3905"	"Tyrosine-protein kinase Lyn"	"Kd"	10000	"P07948"	"LYN"	"alvocidib"
"AT-7519_CHEMBL3905"	"AT-7519"	"CHEMBL3905"	"Tyrosine-protein kinase Lyn"	"Kd"	10000	"P07948"	"LYN"	"AT-7519"
"barasertib-HQPA_CHEMBL3905"	"barasertib-HQPA"	"CHEMBL3905"	"Tyrosine-protein kinase Lyn"	"Kd"	1600	"P07948"	"LYN"	"barasertib-HQPA"
"BI-2536_CHEMBL3905"	"BI-2536"	"CHEMBL3905"	"Tyrosine-protein kinase Lyn"	"Kd"	10000	"P07948"	"LYN"	"BI-2536"
"BMS-345541_CHEMBL3905"	"BMS-345541"	"CHEMBL3905"	"Tyrosine-protein kinase Lyn"	"Kd"	10000	"P07948"	"LYN"	"BMS-345541"
"BMS-387032_CHEMBL3905"	"BMS-387032"	"CHEMBL3905"	"Tyrosine-protein kinase Lyn"	"Kd"	10000	"P07948"	"LYN"	"BMS-387032"
"brivanib_CHEMBL3905"	"brivanib"	"CHEMBL3905"	"Tyrosine-protein kinase Lyn"	"Kd"	10000	"P07948"	"LYN"	"brivanib"
"canertinib_CHEMBL3905"	"canertinib"	"CHEMBL3905"	"Tyrosine-protein kinase Lyn"	"Kd"	810	"P07948"	"LYN"	"canertinib"
"cediranib_CHEMBL3905"	"cediranib"	"CHEMBL3905"	"Tyrosine-protein kinase Lyn"	"Kd"	270	"P07948"	"LYN"	"cediranib"
"CP-724714_CHEMBL3905"	"CP-724714"	"CHEMBL3905"	"Tyrosine-protein kinase Lyn"	"Kd"	10000	"P07948"	"LYN"	"CP-724714"
"crizotinib_CHEMBL3905"	"crizotinib"	"CHEMBL3905"	"Tyrosine-protein kinase Lyn"	"Kd"	940	"P07948"	"LYN"	"crizotinib"
"dovitinib_CHEMBL3905"	"dovitinib"	"CHEMBL3905"	"Tyrosine-protein kinase Lyn"	"Kd"	750	"P07948"	"LYN"	"dovitinib"
"enzastaurin_CHEMBL3905"	"enzastaurin"	"CHEMBL3905"	"Tyrosine-protein kinase Lyn"	"Kd"	10000	"P07948"	"LYN"	"enzastaurin"
"erlotinib_CHEMBL3905"	"erlotinib"	"CHEMBL3905"	"Tyrosine-protein kinase Lyn"	"Kd"	530	"P07948"	"LYN"	"erlotinib"
"foretinib_CHEMBL3905"	"foretinib"	"CHEMBL3905"	"Tyrosine-protein kinase Lyn"	"Kd"	9.1	"P07948"	"LYN"	"foretinib"
"fostamatinib_CHEMBL3905"	"fostamatinib"	"CHEMBL3905"	"Tyrosine-protein kinase Lyn"	"Kd"	26	"P07948"	"LYN"	"fostamatinib"
"GDC-0879_CHEMBL3905"	"GDC-0879"	"CHEMBL3905"	"Tyrosine-protein kinase Lyn"	"Kd"	10000	"P07948"	"LYN"	"GDC-0879"
"GDC-0941_CHEMBL3905"	"GDC-0941"	"CHEMBL3905"	"Tyrosine-protein kinase Lyn"	"Kd"	10000	"P07948"	"LYN"	"GDC-0941"
"gefitinib_CHEMBL3905"	"gefitinib"	"CHEMBL3905"	"Tyrosine-protein kinase Lyn"	"Kd"	990	"P07948"	"LYN"	"gefitinib"
"GSK-461364_CHEMBL3905"	"GSK-461364"	"CHEMBL3905"	"Tyrosine-protein kinase Lyn"	"Kd"	10000	"P07948"	"LYN"	"GSK-461364"
"imatinib_CHEMBL3905"	"imatinib"	"CHEMBL3905"	"Tyrosine-protein kinase Lyn"	"Kd"	5445	"P07948"	"LYN"	"imatinib"
"lapatinib_CHEMBL3905"	"lapatinib"	"CHEMBL3905"	"Tyrosine-protein kinase Lyn"	"Kd"	10000	"P07948"	"LYN"	"lapatinib"
"linifanib_CHEMBL3905"	"linifanib"	"CHEMBL3905"	"Tyrosine-protein kinase Lyn"	"Kd"	10000	"P07948"	"LYN"	"linifanib"
"midostaurin_CHEMBL3905"	"midostaurin"	"CHEMBL3905"	"Tyrosine-protein kinase Lyn"	"Kd"	4200	"P07948"	"LYN"	"midostaurin"
"MLN-8054_CHEMBL3905"	"MLN-8054"	"CHEMBL3905"	"Tyrosine-protein kinase Lyn"	"Kd"	1400	"P07948"	"LYN"	"MLN-8054"
"neratinib_CHEMBL3905"	"neratinib"	"CHEMBL3905"	"Tyrosine-protein kinase Lyn"	"Kd"	820	"P07948"	"LYN"	"neratinib"
"nilotinib_CHEMBL3905"	"nilotinib"	"CHEMBL3905"	"Tyrosine-protein kinase Lyn"	"Kd"	100	"P07948"	"LYN"	"nilotinib"
"NVP-TAE684_CHEMBL3905"	"NVP-TAE684"	"CHEMBL3905"	"Tyrosine-protein kinase Lyn"	"Kd"	280	"P07948"	"LYN"	"NVP-TAE684"
"PD-184352_CHEMBL3905"	"PD-184352"	"CHEMBL3905"	"Tyrosine-protein kinase Lyn"	"Kd"	10000	"P07948"	"LYN"	"PD-184352"
"pelitinib_CHEMBL3905"	"pelitinib"	"CHEMBL3905"	"Tyrosine-protein kinase Lyn"	"Kd"	840	"P07948"	"LYN"	"pelitinib"
"PHA-665752_CHEMBL3905"	"PHA-665752"	"CHEMBL3905"	"Tyrosine-protein kinase Lyn"	"Kd"	10000	"P07948"	"LYN"	"PHA-665752"
"PI-103_CHEMBL3905"	"PI-103"	"CHEMBL3905"	"Tyrosine-protein kinase Lyn"	"Kd"	10000	"P07948"	"LYN"	"PI-103"
"PLX-4720_CHEMBL3905"	"PLX-4720"	"CHEMBL3905"	"Tyrosine-protein kinase Lyn"	"Kd"	1100	"P07948"	"LYN"	"PLX-4720"
"R-547_CHEMBL3905"	"R-547"	"CHEMBL3905"	"Tyrosine-protein kinase Lyn"	"Kd"	10000	"P07948"	"LYN"	"R-547"
"RAF-265_CHEMBL3905"	"RAF-265"	"CHEMBL3905"	"Tyrosine-protein kinase Lyn"	"Kd"	370	"P07948"	"LYN"	"RAF-265"
"roscovitine_CHEMBL3905"	"roscovitine"	"CHEMBL3905"	"Tyrosine-protein kinase Lyn"	"Kd"	10000	"P07948"	"LYN"	"roscovitine"
"SB-203580_CHEMBL3905"	"SB-203580"	"CHEMBL3905"	"Tyrosine-protein kinase Lyn"	"Kd"	10000	"P07948"	"LYN"	"SB-203580"
"selumetinib_CHEMBL3905"	"selumetinib"	"CHEMBL3905"	"Tyrosine-protein kinase Lyn"	"Kd"	10000	"P07948"	"LYN"	"selumetinib"
"SGX523_CHEMBL3905"	"SGX523"	"CHEMBL3905"	"Tyrosine-protein kinase Lyn"	"Kd"	10000	"P07948"	"LYN"	"SGX523"
"sorafenib_CHEMBL3905"	"sorafenib"	"CHEMBL3905"	"Tyrosine-protein kinase Lyn"	"Kd"	3000	"P07948"	"LYN"	"sorafenib"
"tandutinib_CHEMBL3905"	"tandutinib"	"CHEMBL3905"	"Tyrosine-protein kinase Lyn"	"Kd"	10000	"P07948"	"LYN"	"tandutinib"
"TG-100115_CHEMBL3905"	"TG-100115"	"CHEMBL3905"	"Tyrosine-protein kinase Lyn"	"Kd"	10000	"P07948"	"LYN"	"TG-100115"
"TG-101348_CHEMBL3905"	"TG-101348"	"CHEMBL3905"	"Tyrosine-protein kinase Lyn"	"Kd"	500	"P07948"	"LYN"	"TG-101348"
"tofacitinib_CHEMBL3905"	"tofacitinib"	"CHEMBL3905"	"Tyrosine-protein kinase Lyn"	"Kd"	10000	"P07948"	"LYN"	"tofacitinib"
"tozasertib_CHEMBL3905"	"tozasertib"	"CHEMBL3905"	"Tyrosine-protein kinase Lyn"	"Kd"	650	"P07948"	"LYN"	"tozasertib"
"VX-745_CHEMBL3905"	"VX-745"	"CHEMBL3905"	"Tyrosine-protein kinase Lyn"	"Kd"	1700	"P07948"	"LYN"	"VX-745"
"afatinib_CHEMBL2041"	"afatinib"	"CHEMBL2041"	"Tyrosine-protein kinase receptor RET"	"Kd"	10000	"P07949"	"RET"	"afatinib"
"alvocidib_CHEMBL2041"	"alvocidib"	"CHEMBL2041"	"Tyrosine-protein kinase receptor RET"	"Kd"	10000	"P07949"	"RET"	"alvocidib"
"AT-7519_CHEMBL2041"	"AT-7519"	"CHEMBL2041"	"Tyrosine-protein kinase receptor RET"	"Kd"	10000	"P07949"	"RET"	"AT-7519"
"barasertib_CHEMBL2041"	"barasertib"	"CHEMBL2041"	"Tyrosine-protein kinase receptor RET"	"Kd"	80	"P07949"	"RET"	"barasertib"
"barasertib-HQPA_CHEMBL2041"	"barasertib-HQPA"	"CHEMBL2041"	"Tyrosine-protein kinase receptor RET"	"Kd"	120	"P07949"	"RET"	"barasertib-HQPA"
"BI-2536_CHEMBL2041"	"BI-2536"	"CHEMBL2041"	"Tyrosine-protein kinase receptor RET"	"Kd"	10000	"P07949"	"RET"	"BI-2536"
"BMS-345541_CHEMBL2041"	"BMS-345541"	"CHEMBL2041"	"Tyrosine-protein kinase receptor RET"	"Kd"	10000	"P07949"	"RET"	"BMS-345541"
"BMS-387032_CHEMBL2041"	"BMS-387032"	"CHEMBL2041"	"Tyrosine-protein kinase receptor RET"	"Kd"	10000	"P07949"	"RET"	"BMS-387032"
"brivanib_CHEMBL2041"	"brivanib"	"CHEMBL2041"	"Tyrosine-protein kinase receptor RET"	"Kd"	5195	"P07949"	"RET"	"brivanib"
"canertinib_CHEMBL2041"	"canertinib"	"CHEMBL2041"	"Tyrosine-protein kinase receptor RET"	"Kd"	4200	"P07949"	"RET"	"canertinib"
"cediranib_CHEMBL2041"	"cediranib"	"CHEMBL2041"	"Tyrosine-protein kinase receptor RET"	"Kd"	1903.75	"P07949"	"RET"	"cediranib"
"CEP-32496_CHEMBL2041"	"CEP-32496"	"CHEMBL2041"	"Tyrosine-protein kinase receptor RET"	"Kd"	2	"P07949"	"RET"	"CEP-32496"
"CP-724714_CHEMBL2041"	"CP-724714"	"CHEMBL2041"	"Tyrosine-protein kinase receptor RET"	"Kd"	10000	"P07949"	"RET"	"CP-724714"
"crizotinib_CHEMBL2041"	"crizotinib"	"CHEMBL2041"	"Tyrosine-protein kinase receptor RET"	"Kd"	6050	"P07949"	"RET"	"crizotinib"
"dovitinib_CHEMBL2041"	"dovitinib"	"CHEMBL2041"	"Tyrosine-protein kinase receptor RET"	"Kd"	47	"P07949"	"RET"	"dovitinib"
"enzastaurin_CHEMBL2041"	"enzastaurin"	"CHEMBL2041"	"Tyrosine-protein kinase receptor RET"	"Kd"	10000	"P07949"	"RET"	"enzastaurin"
"erlotinib_CHEMBL2041"	"erlotinib"	"CHEMBL2041"	"Tyrosine-protein kinase receptor RET"	"Kd"	1300	"P07949"	"RET"	"erlotinib"
"foretinib_CHEMBL2041"	"foretinib"	"CHEMBL2041"	"Tyrosine-protein kinase receptor RET"	"Kd"	1.17	"P07949"	"RET"	"foretinib"
"fostamatinib_CHEMBL2041"	"fostamatinib"	"CHEMBL2041"	"Tyrosine-protein kinase receptor RET"	"Kd"	3.6	"P07949"	"RET"	"fostamatinib"
"GDC-0879_CHEMBL2041"	"GDC-0879"	"CHEMBL2041"	"Tyrosine-protein kinase receptor RET"	"Kd"	10000	"P07949"	"RET"	"GDC-0879"
"GDC-0941_CHEMBL2041"	"GDC-0941"	"CHEMBL2041"	"Tyrosine-protein kinase receptor RET"	"Kd"	10000	"P07949"	"RET"	"GDC-0941"
"gefitinib_CHEMBL2041"	"gefitinib"	"CHEMBL2041"	"Tyrosine-protein kinase receptor RET"	"Kd"	10000	"P07949"	"RET"	"gefitinib"
"GSK-461364_CHEMBL2041"	"GSK-461364"	"CHEMBL2041"	"Tyrosine-protein kinase receptor RET"	"Kd"	10000	"P07949"	"RET"	"GSK-461364"
"imatinib_CHEMBL2041"	"imatinib"	"CHEMBL2041"	"Tyrosine-protein kinase receptor RET"	"Kd"	10000	"P07949"	"RET"	"imatinib"
"lapatinib_CHEMBL2041"	"lapatinib"	"CHEMBL2041"	"Tyrosine-protein kinase receptor RET"	"Kd"	10000	"P07949"	"RET"	"lapatinib"
"linifanib_CHEMBL2041"	"linifanib"	"CHEMBL2041"	"Tyrosine-protein kinase receptor RET"	"Kd"	110	"P07949"	"RET"	"linifanib"
"midostaurin_CHEMBL2041"	"midostaurin"	"CHEMBL2041"	"Tyrosine-protein kinase receptor RET"	"Kd"	130	"P07949"	"RET"	"midostaurin"
"MLN-8054_CHEMBL2041"	"MLN-8054"	"CHEMBL2041"	"Tyrosine-protein kinase receptor RET"	"Kd"	10000	"P07949"	"RET"	"MLN-8054"
"neratinib_CHEMBL2041"	"neratinib"	"CHEMBL2041"	"Tyrosine-protein kinase receptor RET"	"Kd"	10000	"P07949"	"RET"	"neratinib"
"nilotinib_CHEMBL2041"	"nilotinib"	"CHEMBL2041"	"Tyrosine-protein kinase receptor RET"	"Kd"	5550	"P07949"	"RET"	"nilotinib"
"NVP-TAE684_CHEMBL2041"	"NVP-TAE684"	"CHEMBL2041"	"Tyrosine-protein kinase receptor RET"	"Kd"	140	"P07949"	"RET"	"NVP-TAE684"
"PD-184352_CHEMBL2041"	"PD-184352"	"CHEMBL2041"	"Tyrosine-protein kinase receptor RET"	"Kd"	10000	"P07949"	"RET"	"PD-184352"
"pelitinib_CHEMBL2041"	"pelitinib"	"CHEMBL2041"	"Tyrosine-protein kinase receptor RET"	"Kd"	10000	"P07949"	"RET"	"pelitinib"
"PHA-665752_CHEMBL2041"	"PHA-665752"	"CHEMBL2041"	"Tyrosine-protein kinase receptor RET"	"Kd"	545	"P07949"	"RET"	"PHA-665752"
"PI-103_CHEMBL2041"	"PI-103"	"CHEMBL2041"	"Tyrosine-protein kinase receptor RET"	"Kd"	10000	"P07949"	"RET"	"PI-103"
"PLX-4720_CHEMBL2041"	"PLX-4720"	"CHEMBL2041"	"Tyrosine-protein kinase receptor RET"	"Kd"	10000	"P07949"	"RET"	"PLX-4720"
"R-547_CHEMBL2041"	"R-547"	"CHEMBL2041"	"Tyrosine-protein kinase receptor RET"	"Kd"	10000	"P07949"	"RET"	"R-547"
"RAF-265_CHEMBL2041"	"RAF-265"	"CHEMBL2041"	"Tyrosine-protein kinase receptor RET"	"Kd"	119.5	"P07949"	"RET"	"RAF-265"
"roscovitine_CHEMBL2041"	"roscovitine"	"CHEMBL2041"	"Tyrosine-protein kinase receptor RET"	"Kd"	10000	"P07949"	"RET"	"roscovitine"
"SB-203580_CHEMBL2041"	"SB-203580"	"CHEMBL2041"	"Tyrosine-protein kinase receptor RET"	"Kd"	10000	"P07949"	"RET"	"SB-203580"
"selumetinib_CHEMBL2041"	"selumetinib"	"CHEMBL2041"	"Tyrosine-protein kinase receptor RET"	"Kd"	10000	"P07949"	"RET"	"selumetinib"
"SGX523_CHEMBL2041"	"SGX523"	"CHEMBL2041"	"Tyrosine-protein kinase receptor RET"	"Kd"	10000	"P07949"	"RET"	"SGX523"
"sorafenib_CHEMBL2041"	"sorafenib"	"CHEMBL2041"	"Tyrosine-protein kinase receptor RET"	"Kd"	13	"P07949"	"RET"	"sorafenib"
"tandutinib_CHEMBL2041"	"tandutinib"	"CHEMBL2041"	"Tyrosine-protein kinase receptor RET"	"Kd"	10000	"P07949"	"RET"	"tandutinib"
"TG-100115_CHEMBL2041"	"TG-100115"	"CHEMBL2041"	"Tyrosine-protein kinase receptor RET"	"Kd"	10000	"P07949"	"RET"	"TG-100115"
"TG-101348_CHEMBL2041"	"TG-101348"	"CHEMBL2041"	"Tyrosine-protein kinase receptor RET"	"Kd"	105.5	"P07949"	"RET"	"TG-101348"
"tofacitinib_CHEMBL2041"	"tofacitinib"	"CHEMBL2041"	"Tyrosine-protein kinase receptor RET"	"Kd"	10000	"P07949"	"RET"	"tofacitinib"
"tozasertib_CHEMBL2041"	"tozasertib"	"CHEMBL2041"	"Tyrosine-protein kinase receptor RET"	"Kd"	26	"P07949"	"RET"	"tozasertib"
"VX-745_CHEMBL2041"	"VX-745"	"CHEMBL2041"	"Tyrosine-protein kinase receptor RET"	"Kd"	10000	"P07949"	"RET"	"VX-745"
"afatinib_CHEMBL1957"	"afatinib"	"CHEMBL1957"	"Insulin-like growth factor I receptor"	"Kd"	10000	"P08069"	"IGF1R"	"afatinib"
"alvocidib_CHEMBL1957"	"alvocidib"	"CHEMBL1957"	"Insulin-like growth factor I receptor"	"Kd"	10000	"P08069"	"IGF1R"	"alvocidib"
