Genes log2FoldChange
PRPSAP2 1.08215151178732
SPATA22 1.46383382930541
SKAP1 1.8334854794712
LRRC46 1.39225180859221
ABCA8 -2.5089311823173
TAF4B 1.33605596418565
PRELID3A 1.3920055791037
GNAL -1.47848307700817
SLC39A6 1.35678120541653
ASXL3 -2.21480004741597
ADCYAP1 -2.06657434704443
ESCO1 1.07291389419641
PELP1 1.08184825272349
SLC13A5 3.40833223780874
ZMYND15 1.19419599444029
WRAP53 1.38684077717426
ASGR1 2.05208848309091
TP53 1.35090799256985
TMC6 1.61720149439381
c(\SLC16A3\, \MIR6787\) 1.52486280471241
CARD14 1.41440116043614
EIF4A3 1.48201811464868
ANAPC11 1.2167514664623
FN3KRP 1.02780808912309
FOXK2 1.05816265348683
TRIM65 1.12468849261231
CBX8 1.52264483257106
RNF157 1.95707099956039
CEP131 1.45227416927392
CBX4 1.51691077821345
PMAIP1 1.93105782765341
NT5C3B 1.11039257169225
GRB7 2.40556759797823
MIEN1 2.33857794680359
SAMD1 1.11732232087003
SLC39A3 1.05552151235225
PLPP2 1.04437031986791
VAV1 1.5481771786053
DUS3L 1.01960381771465
IFITM3 1.49136575492036
PGGHG 2.03043037885425
TRPM2 1.3969105704153
IL19 4.88095150068934
SAE1 1.02998886809872
NTN5 1.22664822725474
SLC6A3 3.65169110682068
MYO1F 1.1144385039925
CARM1 1.0019708406817
SLC47A1 2.93772035767838
PSMB6 1.0408872888711
SIGLEC10 1.86508768231686
CTU1 1.00411951351989
RCN3 1.86020164618792
SLC2A5 1.38594393761823
CFAP74 3.25241855503194
PRDM16 -1.78331634791501
PADI3 3.21497471105059
EPHA2 1.09962706718754
ARHGEF19 1.52980853042745
ZNF593 1.00366431063045
EVA1B 1.50581786734545
PLK4 2.25171862152893
CELA3A -3.54565806244145
PRKACB -1.07326257412801
KIF2C 2.68087334041669
BEST4 1.32560889098748
SYPL2 -1.53891873990017
MTF2 1.0010849583991
IGSF3 1.27435593486387
ZNF697 1.45180471998672
PSMA5 1.00820648052958
CD53 1.38482098223607
TIPRL 1.04818833240248
CREG1 1.03698236227981
RXRG -2.18462836686172
TBX19 1.29652065692244
TMCO1 1.02577669985176
XCL1 2.07577813418623
POU2F1 1.08940603485652
MAEL 3.43270306056063
DPT -3.52359065504126
c(\FCGR2A\, \FCGR2C\) 2.01327674371832
NUF2 3.14232281697846
PFDN2 1.89133304109918
PRCC 1.07589943963336
MRPL24 1.03396044248705
CASQ1 -2.45408429930776
HDGF 1.42709529189243
XPR1 1.56300253990686
RGS16 1.60933026292214
RORC -1.5885823899017
TUFT1 1.06745697511597
SF3B4 1.37759820554026
ANP32E 1.72876319938882
MRPL9 1.38003301935233
OAZ3 1.08637118320179
SYT14 2.5800629608683
DTL 2.56233991775264
INTS7 1.26557158484245
TAF1A 1.35489467900295
DUSP10 1.56141085316156
TPM3 1.12329139265127
S100A7 6.77687291147275
SLC39A1 1.00793334016052
ILF2 1.45911842437756
HCN3 1.31620514411616
c(\CEP170\, \CEP170P1\) 1.45484859204077
NVL 1.09437837242348
CNIH4 1.0154850509631
C1orf35 1.29999099040255
PARP1 1.24715491669135
c(\PYCR2\, \MIR6741\) 1.41668708878704
LBR 1.00311894344051
SOX13 1.02077841473674
OSR1 -1.48002464564717
GDF7 -1.57261646745622
ATP6V1C2 1.01193921414528
CHAC2 1.07342937914023
SNRPG 1.75353919972092
TPRKB 1.22504093364235
DUSP11 1.06399850865814
TMEM177 1.21952480284665
NT5DC4 2.20851703194273
SLC20A1 1.28836412742321
CNGA3 -1.86570500018769
LYG1 1.00722945609974
AFF3 -2.13499130389835
GPR17 -1.55834279177583
ZNF385B -3.18110981690553
CDCA7 1.7041308299881
DLX1 2.69901522959737
FAM171B 1.04996746345349
HSPD1 1.28300387288983
CCDC150 2.32559138765597
PTH2R 4.35842704966579
ACKR3 1.9101270202542
HES6 1.72578940798331
FANCD2 1.72527031532514
CNOT9 1.12102115564843
GRIP2 -1.46412460167847
GADL1 -1.87038614688694
FAM198A -1.24995806163129
CSRNP1 -1.07139523621775
ITGA9 -1.45860914781238
LRIG1 -1.19604631563335
BOC -1.29539775001959
AGTR1 -1.69010294867215
NCEH1 1.15626533895457
LPP -1.04703559611043
TMEM44 1.21100683835804
UCN2 2.85797968227656
EAF2 1.53992314841117
ILDR1 1.25850760796278
TM4SF19 3.48452457891742
SLIT2 -1.8771518812133
AHSG 6.19691139722185
ECE2 1.9203495557144
LYAR 1.57438559782553
EPHA5 -3.22122973896849
ENOPH1 1.13981198739732
ANK2 -2.41744800752993
CCNA2 2.15018438243295
MARCH1 1.20312680368188
RNF175 1.70578611977782
NDUFS6 1.32486130210081
NKD2 2.92872944425686
SRD5A1 1.54637610008572
RPL37 1.15004006769615
SKP2 1.97302743540923
OSMR 1.21645326123988
PLK2 1.63488760956657
GZMA 1.9586451270492
BHMT -1.86321088399403
TNFAIP8 1.11116977177176
CXCL14 1.96782570051391
SPINK7 -1.87112035193426
TENM2 2.83269436616551
KCNMB1 -2.4426153574953
c(\TBC1D7\, \TBC1D7-LOC100130357\) 1.41159070838069
PLA2G7 2.96085048967981
TNFRSF21 1.05491377624476
DOK3 1.5121715322097
DAAM2 -2.35865386330708
PRIM2 1.68285957490211
ANO7 -1.23360745737305
RPL7L1 1.19670725359647
NFKBIE 1.84577166045836
MMS22L 1.67687796802955
GABRR1 1.92952178394065
RSPO3 -1.5092236619242
ABRACL 1.54524110823663
MTFR2 2.43167282470647
PNLDC1 3.34188542286617
VIP -5.61470816399428
LINC01558 2.07904520863583
VWDE 2.87036372280379
C7orf50 1.08815979790568
CCZ1B 1.09510747521908
EGFR 1.73213977344039
CDCA5 2.77239088664405
IGFBP3 2.36712594260001
IGFBP1 5.1189256533155
SSC4D 2.43894301990031
POMZP3 1.07874461023024
CCT6A 1.48798648385904
PSPH 1.7866856471772
TRIM50 -4.72540778105909
ZNF92 1.14933376306533
SLC12A9 1.47513877727275
TMEM209 1.2379564780734
ZC3HAV1L 1.49993837134035
NCAPG2 2.08822168544887
DENND2A -1.16436416350038
SH3KBP1 1.05265976657162
TMEM47 -1.76643647600159
MSN 1.38031569730391
NONO 1.06583390591572
EBP 1.15602303755418
PRPS1 1.10885134654929
MFHAS1 1.13051268482944
MAGEA4 7.80704622225086
CETN2 1.00337887309561
RGS20 2.02560504722246
GINS4 2.52729058220813
DNAJC5B 2.09170096607074
TRIM55 2.96149144960324
MRPS28 1.18764164087299
PMP2 -2.81797509493342
LACTB2 1.35528168902941
SLC26A7 -3.71307720405879
ATP6V0D2 2.30123510407069
LRP12 1.51150215122892
RSPO2 -2.99198566947
POLR2K 1.31158222772162
UTP23 1.02112226643902
NDUFB9 1.04049154106899
c(\TATDN1\, \MIR6844\) 1.19657407898436
FAM83A 2.56966672629359
FAM135B -1.75192220596699
ARHGAP39 1.63086557780136
SLC39A4 1.50834156656492
HAUS6 1.47364823851105
CDKN2A 2.71700459792617
SIGMAR1 1.15074960977082
CBWD5 1.28349036688917
CEP78 1.17502720985995
PLPPR1 2.44465574021094
GSN -1.02725551570376
NR6A1 1.01401117725377
POLE3 1.35588644727546
GBGT1 -1.95214982875667
SURF2 1.2904039392722
REXO4 1.161004551773
GTF3C5 1.3675548471837
PTGES2 1.12826907842116
PTGES 2.7137403152126
HMCN2 -2.16514282535919
C9orf142 1.41026863601472
INPP5E 1.09921746690268
DPH7 1.06321004882114
NOTCH1 1.23431174813879
CACNA1B 2.5628917529167
PROSER2 1.2470943732653
PDSS1 1.40281422358082
CDHR1 2.61198880364469
VAX1 3.36394084835603
NPFFR1 2.00722202737856
MKI67 2.23327558372047
FUOM 1.39581649313924
NKX6-2 -1.42647029164216
ADAM12 4.57840605479783
RGS10 1.1343542756753
ADM 1.83948519403806
SLC5A12 1.94229554614209
SAA4 4.0121929256591
ZNF215 1.42858123825913
SSRP1 1.17133617932982
KLHL35 1.49377440629674
SERPINH1 2.03625244036821
NCAM1 -2.4495602602661
DRD2 1.82600630474976
LAMTOR1 1.03392159763895
P4HA3 1.56976021188813
ADAM33 -1.96028918932544
TMEM138 1.21097911522607
c(\FADS1\, \MIR1908\) 1.5949061774725
INCENP 1.45647075827349
B3GAT3 1.22299360126392
CHEK1 2.09884642199307
SCN2B -2.02405848831356
SIDT2 -1.01983021070393
TAGLN -1.952364716712
JPH2 -2.3778618516904
C20orf144 1.22629029603291
DSN1 1.76475759258544
LSM14B 1.11856595655712
YTHDF1 1.02562974986284
CABLES2 1.25167021626058
ORAOV1 1.89141359270474
PPP4C 1.16884171750035
DOC2A 1.40458575425868
HMGA2 2.79225326761674
MMP3 5.93139303968155
CNKSR2 -2.65181844435783
CNTN5 3.58865234239238
FXYD4 -2.56363371020217
PCDH15 3.48698615252947
FCGR1A 1.62537763946872
GPM6A -2.31808388924371
DLG2 -1.82816109692464
CCT5 1.7549143977302
DIXDC1 -1.58722560529187
DHX37 1.02912860109072
ITPR1 -1.63356403332363
PRSS53 1.06092198499948
SLC7A11 1.794685316118
NOCT 1.10469292216136
ENKUR 1.47273226605353
CACNA1C -1.46489643219408
KCNA6 -1.7743554145363
PLBD2 1.05042992639248
MAT1A 4.55959939283987
TEX30 1.68199223846504
AKAP6 -1.53073612703532
ME3 -1.34169439555624
ADAMTS12 3.82275733675104
CDC123 1.31434446785868
PTPRO 2.2743324639854
NCAPD3 1.06350201843684
ANO4 1.93903441819127
QTRT2 1.1264873866759
EDNRA 1.21137977511236
ADAM8 2.09550897827746
ITIH2 4.14694762428792
RNF144A 1.0552937268359
ADAM17 1.64499330653536
CENPU 1.93072669223269
SLC25A4 -1.5427437041344
BICD1 1.3165873674705
ZNF385D -1.60737493605757
TDO2 4.24190460457421
CENPJ 1.63967084077466
TMEM267 1.26401243509258
GFRA1 -1.56715445542768
BEND6 1.87567354994741
CCDC74B 2.28324019506039
ASTN1 -1.56168508723299
HSPB8 -1.77853771083861
POU4F1 3.36175584045221
RNF219 1.05568140046672
ARL11 1.98152241639196
PSTPIP2 1.14631668330399
HAUS1 1.34163338126426
SPC25 2.08283520905411
KCNK13 2.24038195388483
POC5 1.27471444091942
GUCY1A2 1.19416139406491
XRCC4 1.3591366736764
BOLL 1.60214996758513
SUV39H2 1.36508144023103
GRIA4 -4.06234501162358
SPARCL1 -1.65815457075259
DSPP 3.24470021761794
SLC16A12 -1.37604253752525
HHEX 1.66929017863307
ZNF117 1.79375371460729
RAB3C -1.48510372752552
PLOD2 1.14899234253847
ZIC1 3.24767116416537
CPB1 -2.76648134780732
CENPH 2.05946212061856
ACOXL 1.5008395808532
BCL2L11 1.3471613792096
FRMD1 -3.72094252677504
FAM49B 1.83889685301819
ASAP1 1.26495748491804
LPCAT1 1.43841204037385
PLEKHG4B 2.53669339469856
C16orf89 -4.80878520409915
CMTM7 1.5096149100027
GTF2E1 1.12263581346314
KCNJ16 -3.76043609912934
CEBPG 1.09888357103544
LGI4 -1.5600208718976
ANKFN1 -1.62741957084947
HS3ST3A1 1.61588600204701
c(\GRAP\, \GRAPL\) 1.47040273510227
CABYR 2.93537130170524
THY1 1.59366841220107
OTULIN 1.31583169490902
UBASH3B 1.0945545113088
NRGN 1.26459988174313
CDH12 3.58840276760657
ABI3BP -2.52998830871589
ABCA9 -1.89515635709122
ABCA6 -1.404567450787
UCHL1 2.680158588643
FAM167A 1.7115920445126
PGM5 -3.12093394509012
WNT3A 3.0938442170928
c(\TRIM11\, \MIR6742\) 1.00796230563548
CCSAP 1.62361373260713
GBP5 3.35678764095843
BUB3 1.38993098739703
MAGED4 1.77761547030073
PDLIM3 -1.68791211255053
SORBS2 -1.73996041777014
TCEB1 1.13829222088286
LY96 1.1794174498827
BTG3 1.28427577980253
C21orf91 1.18236691808472
PDE1C -1.90671721615659
JAM2 -1.59472380218298
ADAMTS1 -1.6277526378535
WNT7A 3.23027807752341
SKA1 2.5047511231042
USP43 1.0104099443652
EME1 1.30838034776788
VOPP1 1.45540613195608
DKK2 2.21277459154077
RSPH10B 1.19612026686066
PTPRN2 -1.71392035118011
OTUD6B 1.37581776830779
AGPAT5 1.02510182267871
GOLGA7B 2.19248451887576
SAMSN1 1.73519637610532
C16orf87 1.12268254554319
MOV10 1.0740704584422
PPM1J 1.32666225657608
TRIM74 -2.22033190771854
NIFK 1.37111070535932
SLC7A7 1.87204171859079
MAGEC1 11.061052993357
NUP205 1.32713944050259
PIK3AP1 1.8628724983089
PDIA4 1.29176158043712
TMEM237 1.60325899030341
PXYLP1 1.1124090867451
VBP1 1.29682285330986
MICU3 -1.58386899344589
MAGEA8 3.85062491438775
ADK 1.04202258404649
KCNMA1 -2.87646199373384
BATF 1.54382434000107
DCK 1.05427282621285
C8orf37 1.16949753509917
ADAMTSL3 -1.95686010935687
CXCL13 2.24710396282591
CCT8 1.07622773933332
MAP3K7CL 1.00725838592641
NAA11 4.97232055109918
PCGF6 1.05839929947769
SFR1 1.00091265040368
MTERF3 1.58922812612695
PTDSS1 1.43713721874423
FAM122B 1.14129515462651
FBXO43 2.9009765525838
TYSND1 1.1902609930171
PHF6 1.16349590056166
NODAL 1.21629586869301
UBE2L6 1.68734673494089
MED19 1.14343126983379
UTP14A 1.14234385100144
BAG4 1.25607004398138
TBC1D31 1.75740006617453
WDYHV1 1.19690839991155
ATAD2 2.1860378769543
NSMCE2 1.14985091868017
SASS6 1.70207670156547
MALSU1 1.98589970418155
BUB1B 2.52602593644859
PDE6D 1.05879225768093
SST -1.27662703715207
GHRL -4.59533156001196
RBPMS -1.07129397646281
LRP8 2.10908827400499
CLDN12 1.25930319584129
MMP14 1.97061678897189
FZD1 1.13918557003782
GATAD1 1.00823574780774
SUSD3 1.63650642271732
TMED6 -3.95429265186633
KIT -1.78617521946386
CCNB2 2.48334806871273
FAM81A 1.33918859075309
c(\SLC35B2\, \MIR4647\) 1.13524991404569
MX1 1.84929193737022
C9orf43 1.10453960964916
SNX22 1.09247312235631
ACAN 2.9494242777079
PSMG3 1.5140001148522
FMNL2 1.06723235155761
GAREM2 1.33702277519934
WDR66 2.49492177583104
MRPL17 1.17075599789461
DUSP2 1.99860407102016
NCK1 1.18695202505543
RHPN1 1.95915112433292
XDH 1.4908245049021
TMSB15A 2.53958278021458
FANCC 1.07323956245009
HIST1H2BD 1.45849667969962
CDC25C 2.11428399722761
HIST1H4H 1.61951599440189
KCNB1 -2.32079264779379
TSPAN33 1.33477721193481
FAM86C1 1.51584946990682
CPA2 -3.97553985442579
NCF1 1.20382004159106
GDPD5 1.52773549964546
TAGLN2 1.08664839923094
SLAMF8 1.79421484639156
DUSP23 1.36248499078673
ITLN2 3.06097647998657
F11R 1.27243901769297
NPM2 1.66677162168489
B4GALT3 1.03448786689676
FCER1G 2.02144675507627
APOA2 5.80199233229227
MIS18A 1.96203327897105
ALG8 1.09586501596099
GART 1.02194762968712
DONSON 1.03532423259335
CSRP1 -1.46259460935743
C1QC 1.47116686333113
KCNE2 -5.51079519717885
CLIC6 -2.97910218199237
CCDC24 1.39391534968145
c(\RUNX1\, \LOC100506403\) 1.42140710773958
IGF2BP1 2.74621119463158
CHAF1B 1.86972785975801
SCUBE1 -2.15265330767524
PTMS 1.1676026899245
PSMD4 1.0125374644705
PSMB4 1.27161807844317
IRX6 3.14730175483438
BTG2 -1.15013079361637
HK2 1.25129284475673
TCHH 5.03607396186176
SPRR2G 2.71403796204889
ISL2 1.12223187442809
NAE1 1.14234669034759
TMEM69 1.20892857546503
SPON2 1.91608840074924
CARMIL2 1.4003345688988
CCDC28B 1.30879739414147
ATAD3B 1.28338275674286
FNDC5 -2.85261347563138
ANKLE1 1.77692037848232
CCDC58 1.3620323701015
VMA21 1.26956790846627
CILP2 3.60105443928615
TFF2 -2.61841510917444
TFF1 -2.41222033671363
WDR4 1.13763881957545
HSF2BP 2.04173995786322
G6PD 1.72371340736937
RRP1 1.1275483579386
AIRE 3.1847024059808
ITGB2 1.83829476721712
FTCD 2.3358599675004
VAV2 1.18836589582499
C21orf58 1.8631120442246
SLC2A6 1.98042737456195
ZNF761 1.03921114821736
C9orf116 1.29643388546747
ZNF714 1.22722839274165
C19orf47 1.08563537599084
HIPK4 -1.42031435094315
CFAP157 1.24922427610864
TOR2A 1.1682376983738
SHKBP1 1.22365790712998
ZDHHC12 1.03100906076504
SPTBN4 -1.20678074198922
COX6B2 2.87644719472535
MED27 1.26077916382832
DEDD2 1.06801689786552
TLCD1 1.29385415429233
PCSK7 -1.43272884768581
FLAD1 1.37245530234704
ADAR 1.08432755046611
CRTC2 1.00948300096543
GBAP1 1.0882887880498
FAM189B 1.01358695101917
CCR5 1.30747061019141
PTH1R -1.67073700808634
PPP1R35 1.74613916405029
CYP3A7 2.07456611477302
HK3 1.47299027120594
LY6K 2.27649269808719
ZNF394 1.00026747066323
CPSF4 1.38402889612641
LY6E 2.79929280077594
TONSL 1.98322556608641
RECQL4 2.65529166587558
FOXH1 1.37273332190374
ORAI2 1.65269461820925
ALKBH4 1.19294246702853
SH2B2 1.63368873707272
c(\RPL8\, \MIR6850\) 1.12025957013742
PGLYRP2 -2.02373060955493
c(\LRWD1\, \MIR4467\, \MIR5090\) 1.54508638679762
FBXL13 -1.31390156570323
PSMC2 1.39780341855284
USP41 1.94847210382828
TUBA3FP 1.37038710645775
YDJC 1.65725066453395
DVL3 1.22479753786545
AP2M1 1.21023165493992
COX7A1 -1.18343502906238
PLXDC1 1.06715647864036
PGAP3 1.84095259245994
FDXR 1.09325848866594
c(\SRSF2\, \MIR636\) 1.11315300062365
SIGLEC11 -4.54566502098738
ZNF385A 1.32701814222831
NAGS 1.72567840972614
LSM12 1.36395548535899
FAM171A2 1.48184053582407
DBF4B 1.77095769745431
FMNL3 1.11316736573756
RACGAP1 2.049992510191
RAVER1 1.10061765586408
SPC24 1.37746572665239
IP6K3 -1.64106718678388
ALOX15 4.20753822981528
CXCL16 1.42292068339051
ASGR2 2.42810413751756
SENP3 1.13776768504343
FGF11 2.27277800451656
EIF4A1 1.07872612662675
POLR3K 1.24466958601315
WDR90 1.07927492544499
CCDC78 1.63914737985375
MEIOB 1.69730347044367
C16orf59 2.68314654070024
CCNF 1.9193069065017
PAQR4 1.91419218931675
CLPB 1.03312642986356
LBHD1 1.09986165073501
TAF6L 1.09431695556768
ITIH3 -1.7743319029146
RPS6KA4 1.01586420854472
FGF19 7.03052531448232
MAGOH 1.52169958464838
PRKAA2 -1.66425541484278
AKR7A3 -2.39657651737018
DRAXIN 1.7553077946006
PDPN 2.28484900989442
LAPTM5 1.76580847399564
TTLL10 1.53278398086651
FAAP20 1.18016203424253
USP1 1.24865701698866
NEXN -2.06090149648597
LHX8 4.42352717901608
HENMT1 1.54117549014675
ATXN7L2 1.00879408467181
GFI1 1.63416100706429
KCNT2 -1.9861283105329
VCAM1 1.93481602991609
ARPC5 1.16634972281594
CADM3 -2.70504601022842
IGSF8 1.08354487885729
DDR2 -1.32767682188048
VANGL2 1.76347576799965
OLFML2B 2.2829571417101
FCRLB 1.71163820022698
C1orf74 1.31317360934222
FLVCR1 1.38548341441843
TDRD5 2.30425846320991
IER5 1.49041922230296
SPATA17 1.20800463643204
KIF26B 1.27151704379367
TFB2M 1.09472273592941
KLHDC8A -1.30720135535655
PM20D1 -2.65705473952659
IL20 4.76433202050518
IL24 3.30129800286345
MRPL55 1.05991029861361
C1orf145 1.31851767556758
REL 1.14877894294467
KIAA1841 1.07888190384519
TRIM17 1.17791231032649
CAPN13 -1.79249607119492
DPY30 1.1494656105243
DUSP19 -1.67511803356545
NUP35 1.04248530978047
CCDC138 1.44470813650525
FBXO41 1.05883818626346
ACTG2 -3.12594908215903
SMC6 1.39458375852682
VSNL1 2.11612077934188
CCDC74A 2.08774406088379
H3F3A 1.05668823375665
SLC16A14 1.29580224522734
EN1 6.02748699341984
NEURL3 2.31670914214634
MSX1 1.26182830013576
C1QTNF7 -2.54985370289183
TNFAIP8L2 1.29037543926807
c(\SCNM1\, \TNFAIP8L2-SCNM1\) 1.36723085950762
VPS72 1.04420863807279
RNF149 1.05889502507557
BOLA3 1.07777663562117
S100A11 1.22368856949882
LCE3D 3.31564234166037
ARHGAP25 1.27231933497656
TGFA 1.61640607925925
ALPP 4.81076640640542
ALPPL2 4.32280694478573
GPR155 -3.21768724984772
PBXIP1 -1.02510532753638
CLDN1 3.1837915062007
DCST2 1.03106368216926
LMOD3 -2.22838746999237
NAXE 1.11879423468689
CCKAR -5.56636740921763
IGFN1 2.71766199978774
SLC15A2 1.38926358975519
LRRC58 1.02625948532359
LMOD1 -2.81754837306581
TMEM169 1.37443502741884
KRTCAP2 1.03419364301304
TSACC 1.46582306423065
CCT3 1.26088480505622
ADORA1 1.69483548233805
KIAA1524 2.55823878616707
EOMES 1.58255154145012
NFASC -1.12762078293547
SGO2 2.23360188912997
MNDA 1.85513688590032
PYHIN1 1.3628008589559
IFI16 1.9262190006093
AIM2 3.35536881532922
SLC2A2 6.37124128433406
RPL22L1 1.72851114001386
CTLA4 2.38202014346883
ICOS 2.38377398645511
SPICE1 1.07599878995508
NKX6-1 -1.78781855640567
PRICKLE2 -1.60464624126655
GMPS 1.49969898161051
CCNL1 1.0967326154292
DCLK3 2.15473467910248
FANCD2OS 1.55677935548185
U2SURP 1.27091703926943
CXCL3 2.23385997923095
CXCL5 5.58152632696496
PPBP 4.55483615885536
CXCL1 4.15807900960955
HPS3 1.26210240225982
TOPBP1 1.64001496667771
UCN 1.12364716652654
PLB1 1.20372359977936
KIF15 2.14979256195349
WDR43 1.25605316232683
CLEC3B -2.18770155933698
FYCO1 -1.02971658513959
LRRC2 -1.59304908709593
DTX3L 1.1836517261925
YEATS2 1.4959724055103
GRIK3 -2.58678278328841
c(\ZC3H12A\, \MIR6732\) 1.67974858232769
POLR2H 1.38089981214186
KLF15 -1.60325671791764
CAMK2N2 2.20256601852133
TMEM41A 1.32563868012171
RPN1 1.01822325007533
RFC4 2.34175874881952
RPL39L 3.03175371429176
TKT 1.02286170249408
SLBP 1.35855789426956
UBXN7 1.18002257436088
RNF168 1.35870525431359
PIGX 1.45492652673347
MELTF 3.3183615221759
EXO5 1.2133433463987
H2AFZ 1.5155229492401
CDC25A 1.88977858151194
DUSP7 1.05876332120209
POC1A 1.85441467054105
ETNPPL -5.93747401090202
NDST3 -1.54417947014778
HMGB2 1.90979710484496
SCRG1 -1.4491562677761
HAND2 -1.59362874054635
MAD2L1 2.47262928725651
TMEM155 2.43288587091022
HPGD -1.98158005714789
ASB5 -3.48480840740657
HHIP -1.59485165235388
ABCE1 1.05771934164497
LSM6 1.15955906303917
ITGA2 1.74410793630283
ZNF474 1.51573855012261
RANBP3L -3.20885222244961
RNF180 -1.41171973496067
ADGRV1 2.05354462886363
F2RL2 1.83329934572433
ESM1 4.97411730481991
GPX8 1.23438901343221
CAGE1 2.46116449711194
CARTPT -6.22066877322582
TERT 2.81065231340098
CSF2 5.12820847804249
GJB7 2.63255075880008
MB21D1 2.08974020705073
TLX3 5.55297388504635
DCBLD1 1.65751037890873
SFXN1 1.33154083496687
DACT2 2.5621492069317
PI16 -3.86861022487548
RP9 1.13163137462225
PTTG1 2.47155463874259
RELL2 1.33678694593892
STEAP1 1.79324067792927
SP8 4.71841521702168
USP49 1.07318260982342
HEY1 2.69274396439872
COL1A2 1.84905344711032
LMTK2 1.03721177724629
CTSB 1.07767798432985
SOX17 -1.10332926173531
SUN3 2.10367792254527
c(\RAD21\, \MIR3610\) 1.36990441574847
MED30 1.70919297539165
TNFRSF11B 3.40552518459545
SBSPON -1.72744059076554
EN2 4.282237099449
ORC5 1.36099534502319
DEFA5 5.57584959148464
DNAAF5 1.14469819664495
GPR146 -1.00569034063199
GPER1 -2.96476412752444
CDK5 1.37302266700758
YWHAZ 1.23956001600253
FZD6 1.94188010489571
CTHRC1 3.57624259594902
SLC25A32 1.13860935362048
DCAF13 1.5635717088429
DCSTAMP 3.90106299973126
INTS8 1.34636387704182
PDP1 1.45733581625734
TMEM67 1.21193404493697
FAM219A 1.0438874347814
TMEM65 1.50638419792801
MAMDC2 -2.49040213309897
KDM1B 1.06676147931123
SVEP1 -1.55465236436504
CFAP47 2.37271405423895
CYBB 1.16065691773828
WBSCR27 2.95048825124095
PTCHD1 -3.00163808209344
ASB11 -6.13071935235632
PIGA 1.03633955026068
VEGFD -2.92565624015243
CLDN3 2.92362458931416
CARD19 1.11899429975958
ZNF367 1.67671685086303
MELK 2.54620258935837
FAT3 -2.40802270692116
LRFN5 -1.27837576800482
SPTSSA 1.10219153902367
CFL2 -1.40975612436519
ZCCHC24 -1.16152597272024
PGM2L1 1.56015457457159
SKA3 2.68837145088021
DDIAS 2.79121375941743
PKNOX2 -1.6967735236806
LRR1 1.40400786334063
OTX2 6.1062936591212
NUDT5 1.24892982809713
SOHLH1 5.98797780664924
QSOX2 1.39516173696708
ENOX2 1.01348849538763
SNAPC4 1.14339467539082
TMEM52B 2.54009447980208
SDCCAG3 1.21952464585715
HPRT1 1.38905588998091
FAM69B 1.02959833165626
ZMYND19 1.21563849430694
DDX21 1.18568599597519
STK32C 1.54624457186506
UBTD1 1.29220337229501
E2F7 3.10163146924179
LARGE2 1.62085558040231
PSMC3 1.00644504942464
SMCO2 1.57763648780279
IFI27 1.91754374668681
PDZRN4 -3.00937788774807
CCDC38 1.40127119001931
CACNB2 -1.63926557932091
ARL5B 1.23301382432217
CEP295 1.04055844648405
c(\TAF1D\, \MIR1304\) 1.22486366154515
PASD1 5.92346970262038
GPR176 2.73672616916935
JAM3 -1.21032107653941
GLB1L3 2.84489604126431
ADAMTS15 -1.11272940653994
GPT2 -1.17047688456712
IKBIP 1.86256553023102
CKB -2.77438802032488
NOLC1 1.09344427316281
SGPL1 1.04593473890673
CCT2 1.63691642600312
TMEM100 -2.63553849323223
NETO1 2.31331771088286
RAG1 1.64416175931561
SERPINB7 2.78938902346183
WDR72 4.01558077120807
CENPN 1.75085864245914
AKIP1 1.13623182468659
MFAP4 -1.48978321246464
MCM7 2.40439651633582
ZNF3 1.00139249282141
c(\HSP90B1\, \MIR3652\) 1.12154981752426
BLCAP 1.28299204961223
CHRFAM7A -1.31351683406718
MMP10 5.30221286768195
BEX3 1.30191661841496
ACSM1 -1.77301588207182
SLFN5 1.45416280546873
C16orf45 -1.15600774097289
SAA3P 3.6172866631299
SAAL1 1.28040723404598
PPIB 1.08770915455507
KIAA0101 2.36976889163338
LDHD -1.35555099906874
PLIN1 -1.72123916124149
MESP1 1.81709565228952
SCNN1G -1.85617025570165
RBPMS2 -2.90065786420694
c(\GLYATL1\, \LOC100287413\) -1.51112986842524
C18orf54 1.75153540885046
PLK1 2.28333722554808
NEMP1 1.55760756812366
NAB2 1.06705153464004
PATL1 1.03702485536008
ATP23 1.2653420771944
ELFN2 3.46408634231198
GREM1 -1.4280484178736
TSC22D4 1.00384680188588
MS4A15 4.7743360792193
MAP1A -1.08818401399143
RCCD1 1.16064159305845
CNPY4 1.13409665867517
NKX3-1 1.55504250122645
B4GALNT2 -2.18122136533763
GNGT2 1.22652798262637
PHB 1.069390042644
SNRPD1 1.55455837420712
CERCAM 1.31975971621186
CCDC103 1.64334848548201
PRRX2 2.8220747950528
C15orf39 1.01013651602654
SNX20 1.26788715631063
CDK12 1.06797913994
POP5 1.21633220197269
RBFOX3 -2.65119578553048
CD3D 1.36214271953234
RRM1 1.31876972457246
PPP2R3B 1.3577242627665
ZNF668 1.05102170575974
RAB8A 1.02475383131329
GPX4 1.02795839369576
CDT1 2.39661196552786
SPATA33 1.40440106235095
PROCA1 -1.26658376919026
DHRS13 1.2300442809188
TP53I13 1.04689304672457
RHEBL1 2.28245185361127
TUBA1C 1.24920772057331
PROSER3 1.02461303273065
LAIR1 1.42781089002993
TMEM145 2.02407427866636
ZNF146 1.05677087082988
PPP1R14A -1.520627546648
