"Pair"	"pert_iname"	"target_chembl_id"	"chembl_target_name"	"standard_type"	"Median"	"uniprot_ID"	"target_gene_symbol"	"Drugs"
"mesulergine_CHEMBL2146302"	"mesulergine"	"CHEMBL2146302"	"Glutaminase kidney isoform, mitochondrial"	"Potency"	22387.2	"O94925"	"GLS"	"mesulergine"
"metamizole_CHEMBL2146302"	"metamizole"	"CHEMBL2146302"	"Glutaminase kidney isoform, mitochondrial"	"Potency"	35481.3	"O94925"	"GLS"	"metamizole"
"methyldopa_CHEMBL2146302"	"methyldopa"	"CHEMBL2146302"	"Glutaminase kidney isoform, mitochondrial"	"Potency"	3162.3	"O94925"	"GLS"	"methyldopa"
"mirtazapine_CHEMBL2146302"	"mirtazapine"	"CHEMBL2146302"	"Glutaminase kidney isoform, mitochondrial"	"Potency"	25118.9	"O94925"	"GLS"	"mirtazapine"
"mitoxantrone_CHEMBL2146302"	"mitoxantrone"	"CHEMBL2146302"	"Glutaminase kidney isoform, mitochondrial"	"Potency"	16903.6	"O94925"	"GLS"	"mitoxantrone"
"nalbuphine_CHEMBL2146302"	"nalbuphine"	"CHEMBL2146302"	"Glutaminase kidney isoform, mitochondrial"	"Potency"	11220.2	"O94925"	"GLS"	"nalbuphine"
"olanzapine_CHEMBL2146302"	"olanzapine"	"CHEMBL2146302"	"Glutaminase kidney isoform, mitochondrial"	"Potency"	8912.5	"O94925"	"GLS"	"olanzapine"
"oxybuprocaine_CHEMBL2146302"	"oxybuprocaine"	"CHEMBL2146302"	"Glutaminase kidney isoform, mitochondrial"	"Potency"	12589.3	"O94925"	"GLS"	"oxybuprocaine"
"paracetamol_CHEMBL2146302"	"paracetamol"	"CHEMBL2146302"	"Glutaminase kidney isoform, mitochondrial"	"Potency"	22983.3	"O94925"	"GLS"	"paracetamol"
"phentolamine_CHEMBL2146302"	"phentolamine"	"CHEMBL2146302"	"Glutaminase kidney isoform, mitochondrial"	"Potency"	24035.3	"O94925"	"GLS"	"phentolamine"
"phenylbutazone_CHEMBL2146302"	"phenylbutazone"	"CHEMBL2146302"	"Glutaminase kidney isoform, mitochondrial"	"Potency"	25118.9	"O94925"	"GLS"	"phenylbutazone"
"physostigmine_CHEMBL2146302"	"physostigmine"	"CHEMBL2146302"	"Glutaminase kidney isoform, mitochondrial"	"Potency"	15848.9	"O94925"	"GLS"	"physostigmine"
"pirenoxine_CHEMBL2146302"	"pirenoxine"	"CHEMBL2146302"	"Glutaminase kidney isoform, mitochondrial"	"Potency"	28183.8	"O94925"	"GLS"	"pirenoxine"
"prochlorperazine_CHEMBL2146302"	"prochlorperazine"	"CHEMBL2146302"	"Glutaminase kidney isoform, mitochondrial"	"Potency"	35481.3	"O94925"	"GLS"	"prochlorperazine"
"r(-)-apomorphine_CHEMBL2146302"	"r(-)-apomorphine"	"CHEMBL2146302"	"Glutaminase kidney isoform, mitochondrial"	"Potency"	35481.3	"O94925"	"GLS"	"r(-)-apomorphine"
"raclopride_CHEMBL2146302"	"raclopride"	"CHEMBL2146302"	"Glutaminase kidney isoform, mitochondrial"	"Potency"	21154.6	"O94925"	"GLS"	"raclopride"
"ritonavir_CHEMBL2146302"	"ritonavir"	"CHEMBL2146302"	"Glutaminase kidney isoform, mitochondrial"	"Potency"	31622.8	"O94925"	"GLS"	"ritonavir"
"sotalol_CHEMBL2146302"	"sotalol"	"CHEMBL2146302"	"Glutaminase kidney isoform, mitochondrial"	"Potency"	17782.8	"O94925"	"GLS"	"sotalol"
"tagatose_CHEMBL2146302"	"tagatose"	"CHEMBL2146302"	"Glutaminase kidney isoform, mitochondrial"	"Potency"	35481.3	"O94925"	"GLS"	"tagatose"
"talinolol_CHEMBL2146302"	"talinolol"	"CHEMBL2146302"	"Glutaminase kidney isoform, mitochondrial"	"Potency"	12589.3	"O94925"	"GLS"	"talinolol"
"tolazamide_CHEMBL2146302"	"tolazamide"	"CHEMBL2146302"	"Glutaminase kidney isoform, mitochondrial"	"Potency"	11220.2	"O94925"	"GLS"	"tolazamide"
"tolfenamic-acid_CHEMBL2146302"	"tolfenamic-acid"	"CHEMBL2146302"	"Glutaminase kidney isoform, mitochondrial"	"Potency"	5623.4	"O94925"	"GLS"	"tolfenamic-acid"
"tomelukast_CHEMBL2146302"	"tomelukast"	"CHEMBL2146302"	"Glutaminase kidney isoform, mitochondrial"	"Potency"	31622.8	"O94925"	"GLS"	"tomelukast"
"triclosan_CHEMBL2146302"	"triclosan"	"CHEMBL2146302"	"Glutaminase kidney isoform, mitochondrial"	"Potency"	35481.3	"O94925"	"GLS"	"triclosan"
"triflupromazine_CHEMBL2146302"	"triflupromazine"	"CHEMBL2146302"	"Glutaminase kidney isoform, mitochondrial"	"Potency"	17782.8	"O94925"	"GLS"	"triflupromazine"
"urapidil_CHEMBL2146302"	"urapidil"	"CHEMBL2146302"	"Glutaminase kidney isoform, mitochondrial"	"Potency"	18854.1	"O94925"	"GLS"	"urapidil"
"ursolic-acid_CHEMBL2146302"	"ursolic-acid"	"CHEMBL2146302"	"Glutaminase kidney isoform, mitochondrial"	"Potency"	17782.8	"O94925"	"GLS"	"ursolic-acid"
"ZK-200775_CHEMBL2146302"	"ZK-200775"	"CHEMBL2146302"	"Glutaminase kidney isoform, mitochondrial"	"Potency"	28183.8	"O94925"	"GLS"	"ZK-200775"
"adenosine_CHEMBL2029197"	"adenosine"	"CHEMBL2029197"	"Rap guanine nucleotide exchange factor 3"	"Potency"	125892.5	"O95398"	"RAPGEF3"	"adenosine"
"ambroxol_CHEMBL2029197"	"ambroxol"	"CHEMBL2029197"	"Rap guanine nucleotide exchange factor 3"	"Potency"	125892.5	"O95398"	"RAPGEF3"	"ambroxol"
"aminocaproic-acid_CHEMBL2029197"	"aminocaproic-acid"	"CHEMBL2029197"	"Rap guanine nucleotide exchange factor 3"	"Potency"	125892.5	"O95398"	"RAPGEF3"	"aminocaproic-acid"
"amrinone_CHEMBL2029197"	"amrinone"	"CHEMBL2029197"	"Rap guanine nucleotide exchange factor 3"	"Potency"	1e+05	"O95398"	"RAPGEF3"	"amrinone"
"benzbromarone_CHEMBL2029197"	"benzbromarone"	"CHEMBL2029197"	"Rap guanine nucleotide exchange factor 3"	"Potency"	39810.7	"O95398"	"RAPGEF3"	"benzbromarone"
"carisoprodol_CHEMBL2029197"	"carisoprodol"	"CHEMBL2029197"	"Rap guanine nucleotide exchange factor 3"	"Potency"	35481.3	"O95398"	"RAPGEF3"	"carisoprodol"
"clomipramine_CHEMBL2029197"	"clomipramine"	"CHEMBL2029197"	"Rap guanine nucleotide exchange factor 3"	"Potency"	112201.8	"O95398"	"RAPGEF3"	"clomipramine"
"closantel_CHEMBL2029197"	"closantel"	"CHEMBL2029197"	"Rap guanine nucleotide exchange factor 3"	"Potency"	50118.7	"O95398"	"RAPGEF3"	"closantel"
"dalfampridine_CHEMBL2029197"	"dalfampridine"	"CHEMBL2029197"	"Rap guanine nucleotide exchange factor 3"	"Potency"	28183.8	"O95398"	"RAPGEF3"	"dalfampridine"
"dipyridamole_CHEMBL2029197"	"dipyridamole"	"CHEMBL2029197"	"Rap guanine nucleotide exchange factor 3"	"Potency"	89716.4	"O95398"	"RAPGEF3"	"dipyridamole"
"doxorubicin_CHEMBL2029197"	"doxorubicin"	"CHEMBL2029197"	"Rap guanine nucleotide exchange factor 3"	"Potency"	1e+05	"O95398"	"RAPGEF3"	"doxorubicin"
"ellagic-acid_CHEMBL2029197"	"ellagic-acid"	"CHEMBL2029197"	"Rap guanine nucleotide exchange factor 3"	"Potency"	10000	"O95398"	"RAPGEF3"	"ellagic-acid"
"erythromycin_CHEMBL2029197"	"erythromycin"	"CHEMBL2029197"	"Rap guanine nucleotide exchange factor 3"	"Potency"	1e+05	"O95398"	"RAPGEF3"	"erythromycin"
"felbamate_CHEMBL2029197"	"felbamate"	"CHEMBL2029197"	"Rap guanine nucleotide exchange factor 3"	"Potency"	1e+05	"O95398"	"RAPGEF3"	"felbamate"
"fluconazole_CHEMBL2029197"	"fluconazole"	"CHEMBL2029197"	"Rap guanine nucleotide exchange factor 3"	"Potency"	1e+05	"O95398"	"RAPGEF3"	"fluconazole"
"forskolin_CHEMBL2029197"	"forskolin"	"CHEMBL2029197"	"Rap guanine nucleotide exchange factor 3"	"Potency"	1e+05	"O95398"	"RAPGEF3"	"forskolin"
"hexachlorophene_CHEMBL2029197"	"hexachlorophene"	"CHEMBL2029197"	"Rap guanine nucleotide exchange factor 3"	"Potency"	70794.6	"O95398"	"RAPGEF3"	"hexachlorophene"
"levothyroxine_CHEMBL2029197"	"levothyroxine"	"CHEMBL2029197"	"Rap guanine nucleotide exchange factor 3"	"Potency"	50118.7	"O95398"	"RAPGEF3"	"levothyroxine"
"luteolin_CHEMBL2029197"	"luteolin"	"CHEMBL2029197"	"Rap guanine nucleotide exchange factor 3"	"Potency"	44668.4	"O95398"	"RAPGEF3"	"luteolin"
"masoprocol_CHEMBL2029197"	"masoprocol"	"CHEMBL2029197"	"Rap guanine nucleotide exchange factor 3"	"Potency"	50118.7	"O95398"	"RAPGEF3"	"masoprocol"
"MD-920_CHEMBL2029197"	"MD-920"	"CHEMBL2029197"	"Rap guanine nucleotide exchange factor 3"	"Potency"	1e+05	"O95398"	"RAPGEF3"	"MD-920"
"menadione_CHEMBL2029197"	"menadione"	"CHEMBL2029197"	"Rap guanine nucleotide exchange factor 3"	"Potency"	25118.9	"O95398"	"RAPGEF3"	"menadione"
"methyldopa_CHEMBL2029197"	"methyldopa"	"CHEMBL2029197"	"Rap guanine nucleotide exchange factor 3"	"Potency"	10000	"O95398"	"RAPGEF3"	"methyldopa"
"minaprine_CHEMBL2029197"	"minaprine"	"CHEMBL2029197"	"Rap guanine nucleotide exchange factor 3"	"Potency"	125892.5	"O95398"	"RAPGEF3"	"minaprine"
"nandrolone_CHEMBL2029197"	"nandrolone"	"CHEMBL2029197"	"Rap guanine nucleotide exchange factor 3"	"Potency"	7943.3	"O95398"	"RAPGEF3"	"nandrolone"
"naringenin_CHEMBL2029197"	"naringenin"	"CHEMBL2029197"	"Rap guanine nucleotide exchange factor 3"	"Potency"	112201.8	"O95398"	"RAPGEF3"	"naringenin"
"orlistat_CHEMBL2029197"	"orlistat"	"CHEMBL2029197"	"Rap guanine nucleotide exchange factor 3"	"Potency"	89125.1	"O95398"	"RAPGEF3"	"orlistat"
"primidone_CHEMBL2029197"	"primidone"	"CHEMBL2029197"	"Rap guanine nucleotide exchange factor 3"	"Potency"	56234.1	"O95398"	"RAPGEF3"	"primidone"
"proguanil_CHEMBL2029197"	"proguanil"	"CHEMBL2029197"	"Rap guanine nucleotide exchange factor 3"	"Potency"	112201.8	"O95398"	"RAPGEF3"	"proguanil"
"quercetin_CHEMBL2029197"	"quercetin"	"CHEMBL2029197"	"Rap guanine nucleotide exchange factor 3"	"Potency"	7079.5	"O95398"	"RAPGEF3"	"quercetin"
"quetiapine_CHEMBL2029197"	"quetiapine"	"CHEMBL2029197"	"Rap guanine nucleotide exchange factor 3"	"Potency"	125892.5	"O95398"	"RAPGEF3"	"quetiapine"
"rosiglitazone_CHEMBL2029197"	"rosiglitazone"	"CHEMBL2029197"	"Rap guanine nucleotide exchange factor 3"	"Potency"	112201.8	"O95398"	"RAPGEF3"	"rosiglitazone"
"semaxanib_CHEMBL2029197"	"semaxanib"	"CHEMBL2029197"	"Rap guanine nucleotide exchange factor 3"	"Potency"	15848.9	"O95398"	"RAPGEF3"	"semaxanib"
"tozasertib_CHEMBL2029197"	"tozasertib"	"CHEMBL2029197"	"Rap guanine nucleotide exchange factor 3"	"Potency"	39810.7	"O95398"	"RAPGEF3"	"tozasertib"
"tyrphostin-AG-112_CHEMBL2029197"	"tyrphostin-AG-112"	"CHEMBL2029197"	"Rap guanine nucleotide exchange factor 3"	"Potency"	7079.5	"O95398"	"RAPGEF3"	"tyrphostin-AG-112"
"urea_CHEMBL2029197"	"urea"	"CHEMBL2029197"	"Rap guanine nucleotide exchange factor 3"	"Potency"	125892.5	"O95398"	"RAPGEF3"	"urea"
"3-amino-benzamide_CHEMBL3577"	"3-amino-benzamide"	"CHEMBL3577"	"Aldehyde dehydrogenase 1A1"	"Potency"	37646	"P00352"	"ALDH1A1"	"3-amino-benzamide"
"ABT-724_CHEMBL3577"	"ABT-724"	"CHEMBL3577"	"Aldehyde dehydrogenase 1A1"	"Potency"	35481.3	"P00352"	"ALDH1A1"	"ABT-724"
"acecainide_CHEMBL3577"	"acecainide"	"CHEMBL3577"	"Aldehyde dehydrogenase 1A1"	"Potency"	39810.7	"P00352"	"ALDH1A1"	"acecainide"
"acivicin_CHEMBL3577"	"acivicin"	"CHEMBL3577"	"Aldehyde dehydrogenase 1A1"	"Potency"	25118.9	"P00352"	"ALDH1A1"	"acivicin"
"ALX-5407_CHEMBL3577"	"ALX-5407"	"CHEMBL3577"	"Aldehyde dehydrogenase 1A1"	"Potency"	44668.4	"P00352"	"ALDH1A1"	"ALX-5407"
"amiloride_CHEMBL3577"	"amiloride"	"CHEMBL3577"	"Aldehyde dehydrogenase 1A1"	"Potency"	28183.8	"P00352"	"ALDH1A1"	"amiloride"
"aminocaproic-acid_CHEMBL3577"	"aminocaproic-acid"	"CHEMBL3577"	"Aldehyde dehydrogenase 1A1"	"Potency"	19952.6	"P00352"	"ALDH1A1"	"aminocaproic-acid"
"amiodarone_CHEMBL3577"	"amiodarone"	"CHEMBL3577"	"Aldehyde dehydrogenase 1A1"	"Potency"	15954.1	"P00352"	"ALDH1A1"	"amiodarone"
"amitriptyline_CHEMBL3577"	"amitriptyline"	"CHEMBL3577"	"Aldehyde dehydrogenase 1A1"	"Potency"	17782.8	"P00352"	"ALDH1A1"	"amitriptyline"
"amoxapine_CHEMBL3577"	"amoxapine"	"CHEMBL3577"	"Aldehyde dehydrogenase 1A1"	"Potency"	39810.7	"P00352"	"ALDH1A1"	"amoxapine"
"amrinone_CHEMBL3577"	"amrinone"	"CHEMBL3577"	"Aldehyde dehydrogenase 1A1"	"Potency"	11220.2	"P00352"	"ALDH1A1"	"amrinone"
"amsacrine_CHEMBL3577"	"amsacrine"	"CHEMBL3577"	"Aldehyde dehydrogenase 1A1"	"Potency"	35481.3	"P00352"	"ALDH1A1"	"amsacrine"
"anandamide_CHEMBL3577"	"anandamide"	"CHEMBL3577"	"Aldehyde dehydrogenase 1A1"	"Potency"	10000	"P00352"	"ALDH1A1"	"anandamide"
"aspirin_CHEMBL3577"	"aspirin"	"CHEMBL3577"	"Aldehyde dehydrogenase 1A1"	"Potency"	39810.7	"P00352"	"ALDH1A1"	"aspirin"
"azacitidine_CHEMBL3577"	"azacitidine"	"CHEMBL3577"	"Aldehyde dehydrogenase 1A1"	"Potency"	22387.2	"P00352"	"ALDH1A1"	"azacitidine"
"bendroflumethiazide_CHEMBL3577"	"bendroflumethiazide"	"CHEMBL3577"	"Aldehyde dehydrogenase 1A1"	"Potency"	44668.4	"P00352"	"ALDH1A1"	"bendroflumethiazide"
"benzamil_CHEMBL3577"	"benzamil"	"CHEMBL3577"	"Aldehyde dehydrogenase 1A1"	"Potency"	35481.3	"P00352"	"ALDH1A1"	"benzamil"
"benzbromarone_CHEMBL3577"	"benzbromarone"	"CHEMBL3577"	"Aldehyde dehydrogenase 1A1"	"Potency"	39810.7	"P00352"	"ALDH1A1"	"benzbromarone"
"berberine_CHEMBL3577"	"berberine"	"CHEMBL3577"	"Aldehyde dehydrogenase 1A1"	"Potency"	34893.65	"P00352"	"ALDH1A1"	"berberine"
"betahistine_CHEMBL3577"	"betahistine"	"CHEMBL3577"	"Aldehyde dehydrogenase 1A1"	"Potency"	39810.7	"P00352"	"ALDH1A1"	"betahistine"
"bezafibrate_CHEMBL3577"	"bezafibrate"	"CHEMBL3577"	"Aldehyde dehydrogenase 1A1"	"Potency"	39810.7	"P00352"	"ALDH1A1"	"bezafibrate"
"bifonazole_CHEMBL3577"	"bifonazole"	"CHEMBL3577"	"Aldehyde dehydrogenase 1A1"	"Potency"	15649.85	"P00352"	"ALDH1A1"	"bifonazole"
"broxuridine_CHEMBL3577"	"broxuridine"	"CHEMBL3577"	"Aldehyde dehydrogenase 1A1"	"Potency"	39810.7	"P00352"	"ALDH1A1"	"broxuridine"
"bumetanide_CHEMBL3577"	"bumetanide"	"CHEMBL3577"	"Aldehyde dehydrogenase 1A1"	"Potency"	25118.9	"P00352"	"ALDH1A1"	"bumetanide"
"bupropion_CHEMBL3577"	"bupropion"	"CHEMBL3577"	"Aldehyde dehydrogenase 1A1"	"Potency"	25118.9	"P00352"	"ALDH1A1"	"bupropion"
"buspirone_CHEMBL3577"	"buspirone"	"CHEMBL3577"	"Aldehyde dehydrogenase 1A1"	"Potency"	4466.8	"P00352"	"ALDH1A1"	"buspirone"
"busulfan_CHEMBL3577"	"busulfan"	"CHEMBL3577"	"Aldehyde dehydrogenase 1A1"	"Potency"	39810.7	"P00352"	"ALDH1A1"	"busulfan"
"camptothecin_CHEMBL3577"	"camptothecin"	"CHEMBL3577"	"Aldehyde dehydrogenase 1A1"	"Potency"	14501.5	"P00352"	"ALDH1A1"	"camptothecin"
"capsaicin_CHEMBL3577"	"capsaicin"	"CHEMBL3577"	"Aldehyde dehydrogenase 1A1"	"Potency"	22387.2	"P00352"	"ALDH1A1"	"capsaicin"
"chelerythrine_CHEMBL3577"	"chelerythrine"	"CHEMBL3577"	"Aldehyde dehydrogenase 1A1"	"Potency"	22387.2	"P00352"	"ALDH1A1"	"chelerythrine"
"chlorambucil_CHEMBL3577"	"chlorambucil"	"CHEMBL3577"	"Aldehyde dehydrogenase 1A1"	"Potency"	1887	"P00352"	"ALDH1A1"	"chlorambucil"
"chloroxine_CHEMBL3577"	"chloroxine"	"CHEMBL3577"	"Aldehyde dehydrogenase 1A1"	"Potency"	7079.5	"P00352"	"ALDH1A1"	"chloroxine"
"chlorpropamide_CHEMBL3577"	"chlorpropamide"	"CHEMBL3577"	"Aldehyde dehydrogenase 1A1"	"Potency"	7943.3	"P00352"	"ALDH1A1"	"chlorpropamide"
"cholic-acid_CHEMBL3577"	"cholic-acid"	"CHEMBL3577"	"Aldehyde dehydrogenase 1A1"	"Potency"	3162.3	"P00352"	"ALDH1A1"	"cholic-acid"
"chrysin_CHEMBL3577"	"chrysin"	"CHEMBL3577"	"Aldehyde dehydrogenase 1A1"	"Potency"	12380.7	"P00352"	"ALDH1A1"	"chrysin"
"cianidanol_CHEMBL3577"	"cianidanol"	"CHEMBL3577"	"Aldehyde dehydrogenase 1A1"	"Potency"	28183.8	"P00352"	"ALDH1A1"	"cianidanol"
"cilostazol_CHEMBL3577"	"cilostazol"	"CHEMBL3577"	"Aldehyde dehydrogenase 1A1"	"Potency"	25118.9	"P00352"	"ALDH1A1"	"cilostazol"
"cinnarizine_CHEMBL3577"	"cinnarizine"	"CHEMBL3577"	"Aldehyde dehydrogenase 1A1"	"Potency"	25118.9	"P00352"	"ALDH1A1"	"cinnarizine"
"cinoxacin_CHEMBL3577"	"cinoxacin"	"CHEMBL3577"	"Aldehyde dehydrogenase 1A1"	"Potency"	35481.3	"P00352"	"ALDH1A1"	"cinoxacin"
"ciprofloxacin_CHEMBL3577"	"ciprofloxacin"	"CHEMBL3577"	"Aldehyde dehydrogenase 1A1"	"Potency"	10000	"P00352"	"ALDH1A1"	"ciprofloxacin"
"citalopram_CHEMBL3577"	"citalopram"	"CHEMBL3577"	"Aldehyde dehydrogenase 1A1"	"Potency"	14125.4	"P00352"	"ALDH1A1"	"citalopram"
"CL-218872_CHEMBL3577"	"CL-218872"	"CHEMBL3577"	"Aldehyde dehydrogenase 1A1"	"Potency"	39810.7	"P00352"	"ALDH1A1"	"CL-218872"
"clinafloxacin_CHEMBL3577"	"clinafloxacin"	"CHEMBL3577"	"Aldehyde dehydrogenase 1A1"	"Potency"	39810.7	"P00352"	"ALDH1A1"	"clinafloxacin"
"clioquinol_CHEMBL3577"	"clioquinol"	"CHEMBL3577"	"Aldehyde dehydrogenase 1A1"	"Potency"	21450.85	"P00352"	"ALDH1A1"	"clioquinol"
"clomethiazole_CHEMBL3577"	"clomethiazole"	"CHEMBL3577"	"Aldehyde dehydrogenase 1A1"	"Potency"	31622.8	"P00352"	"ALDH1A1"	"clomethiazole"
"curcumin_CHEMBL3577"	"curcumin"	"CHEMBL3577"	"Aldehyde dehydrogenase 1A1"	"Potency"	17782.8	"P00352"	"ALDH1A1"	"curcumin"
"cyproheptadine_CHEMBL3577"	"cyproheptadine"	"CHEMBL3577"	"Aldehyde dehydrogenase 1A1"	"Potency"	37650.5	"P00352"	"ALDH1A1"	"cyproheptadine"
"cyproterone-acetate_CHEMBL3577"	"cyproterone-acetate"	"CHEMBL3577"	"Aldehyde dehydrogenase 1A1"	"Potency"	31622.8	"P00352"	"ALDH1A1"	"cyproterone-acetate"
"cytarabine_CHEMBL3577"	"cytarabine"	"CHEMBL3577"	"Aldehyde dehydrogenase 1A1"	"Potency"	35481.3	"P00352"	"ALDH1A1"	"cytarabine"
"dacarbazine_CHEMBL3577"	"dacarbazine"	"CHEMBL3577"	"Aldehyde dehydrogenase 1A1"	"Potency"	16815.85	"P00352"	"ALDH1A1"	"dacarbazine"
"dalfampridine_CHEMBL3577"	"dalfampridine"	"CHEMBL3577"	"Aldehyde dehydrogenase 1A1"	"Potency"	44668.4	"P00352"	"ALDH1A1"	"dalfampridine"
"dequalinium_CHEMBL3577"	"dequalinium"	"CHEMBL3577"	"Aldehyde dehydrogenase 1A1"	"Potency"	39810.7	"P00352"	"ALDH1A1"	"dequalinium"
"desoxypeganine_CHEMBL3577"	"desoxypeganine"	"CHEMBL3577"	"Aldehyde dehydrogenase 1A1"	"Potency"	1584.9	"P00352"	"ALDH1A1"	"desoxypeganine"
"diacerein_CHEMBL3577"	"diacerein"	"CHEMBL3577"	"Aldehyde dehydrogenase 1A1"	"Potency"	37646	"P00352"	"ALDH1A1"	"diacerein"
"dicoumarol_CHEMBL3577"	"dicoumarol"	"CHEMBL3577"	"Aldehyde dehydrogenase 1A1"	"Potency"	6309.6	"P00352"	"ALDH1A1"	"dicoumarol"
"diethylcarbamazine_CHEMBL3577"	"diethylcarbamazine"	"CHEMBL3577"	"Aldehyde dehydrogenase 1A1"	"Potency"	7079.5	"P00352"	"ALDH1A1"	"diethylcarbamazine"
"diethylstilbestrol_CHEMBL3577"	"diethylstilbestrol"	"CHEMBL3577"	"Aldehyde dehydrogenase 1A1"	"Potency"	28183.8	"P00352"	"ALDH1A1"	"diethylstilbestrol"
"diflunisal_CHEMBL3577"	"diflunisal"	"CHEMBL3577"	"Aldehyde dehydrogenase 1A1"	"Potency"	22196.9	"P00352"	"ALDH1A1"	"diflunisal"
"dipyridamole_CHEMBL3577"	"dipyridamole"	"CHEMBL3577"	"Aldehyde dehydrogenase 1A1"	"Potency"	25118.9	"P00352"	"ALDH1A1"	"dipyridamole"
"disulfiram_CHEMBL3577"	"disulfiram"	"CHEMBL3577"	"Aldehyde dehydrogenase 1A1"	"Potency"	177.8	"P00352"	"ALDH1A1"	"disulfiram"
"dopamine_CHEMBL3577"	"dopamine"	"CHEMBL3577"	"Aldehyde dehydrogenase 1A1"	"Potency"	33552.05	"P00352"	"ALDH1A1"	"dopamine"
"dosulepin_CHEMBL3577"	"dosulepin"	"CHEMBL3577"	"Aldehyde dehydrogenase 1A1"	"Potency"	1258.9	"P00352"	"ALDH1A1"	"dosulepin"
"doxazosin_CHEMBL3577"	"doxazosin"	"CHEMBL3577"	"Aldehyde dehydrogenase 1A1"	"Potency"	28370.85	"P00352"	"ALDH1A1"	"doxazosin"
"doxorubicin_CHEMBL3577"	"doxorubicin"	"CHEMBL3577"	"Aldehyde dehydrogenase 1A1"	"Potency"	28934.25	"P00352"	"ALDH1A1"	"doxorubicin"
"DPI-201106_CHEMBL3577"	"DPI-201106"	"CHEMBL3577"	"Aldehyde dehydrogenase 1A1"	"Potency"	39810.7	"P00352"	"ALDH1A1"	"DPI-201106"
"ebselen_CHEMBL3577"	"ebselen"	"CHEMBL3577"	"Aldehyde dehydrogenase 1A1"	"Potency"	174.9	"P00352"	"ALDH1A1"	"ebselen"
"econazole_CHEMBL3577"	"econazole"	"CHEMBL3577"	"Aldehyde dehydrogenase 1A1"	"Potency"	39810.7	"P00352"	"ALDH1A1"	"econazole"
"epinephrine_CHEMBL3577"	"epinephrine"	"CHEMBL3577"	"Aldehyde dehydrogenase 1A1"	"Potency"	14125.4	"P00352"	"ALDH1A1"	"epinephrine"
"etacrynic-acid_CHEMBL3577"	"etacrynic-acid"	"CHEMBL3577"	"Aldehyde dehydrogenase 1A1"	"Potency"	26968.05	"P00352"	"ALDH1A1"	"etacrynic-acid"
"etodolac_CHEMBL3577"	"etodolac"	"CHEMBL3577"	"Aldehyde dehydrogenase 1A1"	"Potency"	39810.7	"P00352"	"ALDH1A1"	"etodolac"
"eugenol_CHEMBL3577"	"eugenol"	"CHEMBL3577"	"Aldehyde dehydrogenase 1A1"	"Potency"	14125.4	"P00352"	"ALDH1A1"	"eugenol"
"famciclovir_CHEMBL3577"	"famciclovir"	"CHEMBL3577"	"Aldehyde dehydrogenase 1A1"	"Potency"	39810.7	"P00352"	"ALDH1A1"	"famciclovir"
"fenoldopam_CHEMBL3577"	"fenoldopam"	"CHEMBL3577"	"Aldehyde dehydrogenase 1A1"	"Potency"	4466.8	"P00352"	"ALDH1A1"	"fenoldopam"
"flumazenil_CHEMBL3577"	"flumazenil"	"CHEMBL3577"	"Aldehyde dehydrogenase 1A1"	"Potency"	35481.3	"P00352"	"ALDH1A1"	"flumazenil"
"fluorouracil_CHEMBL3577"	"fluorouracil"	"CHEMBL3577"	"Aldehyde dehydrogenase 1A1"	"Potency"	37650.5	"P00352"	"ALDH1A1"	"fluorouracil"
"flutamide_CHEMBL3577"	"flutamide"	"CHEMBL3577"	"Aldehyde dehydrogenase 1A1"	"Potency"	39810.7	"P00352"	"ALDH1A1"	"flutamide"
"folic-acid_CHEMBL3577"	"folic-acid"	"CHEMBL3577"	"Aldehyde dehydrogenase 1A1"	"Potency"	15848.9	"P00352"	"ALDH1A1"	"folic-acid"
"furosemide_CHEMBL3577"	"furosemide"	"CHEMBL3577"	"Aldehyde dehydrogenase 1A1"	"Potency"	39810.7	"P00352"	"ALDH1A1"	"furosemide"
"gabapentin_CHEMBL3577"	"gabapentin"	"CHEMBL3577"	"Aldehyde dehydrogenase 1A1"	"Potency"	6309.6	"P00352"	"ALDH1A1"	"gabapentin"
"gatifloxacin_CHEMBL3577"	"gatifloxacin"	"CHEMBL3577"	"Aldehyde dehydrogenase 1A1"	"Potency"	28183.8	"P00352"	"ALDH1A1"	"gatifloxacin"
"genistein_CHEMBL3577"	"genistein"	"CHEMBL3577"	"Aldehyde dehydrogenase 1A1"	"Potency"	37646	"P00352"	"ALDH1A1"	"genistein"
"glafenine_CHEMBL3577"	"glafenine"	"CHEMBL3577"	"Aldehyde dehydrogenase 1A1"	"Potency"	39810.7	"P00352"	"ALDH1A1"	"glafenine"
"glibenclamide_CHEMBL3577"	"glibenclamide"	"CHEMBL3577"	"Aldehyde dehydrogenase 1A1"	"Potency"	18869.9	"P00352"	"ALDH1A1"	"glibenclamide"
"gliclazide_CHEMBL3577"	"gliclazide"	"CHEMBL3577"	"Aldehyde dehydrogenase 1A1"	"Potency"	39810.7	"P00352"	"ALDH1A1"	"gliclazide"
"homochlorcyclizine_CHEMBL3577"	"homochlorcyclizine"	"CHEMBL3577"	"Aldehyde dehydrogenase 1A1"	"Potency"	794.3	"P00352"	"ALDH1A1"	"homochlorcyclizine"
"hydroflumethiazide_CHEMBL3577"	"hydroflumethiazide"	"CHEMBL3577"	"Aldehyde dehydrogenase 1A1"	"Potency"	39810.7	"P00352"	"ALDH1A1"	"hydroflumethiazide"
