"X1"	"X2"	"X3"	"X4"	"X5"	"X6"	"X7"	"X8"	"X9"	"X10"	"X11"	"X12"	"ID"
"3248"	"BIIB-021$FL1"	"JQ1-(+)$FL2"	0.6527	4.14285714285714	5.28571428571429	4.71428571428571	"29"	74	148	120.142857142857	391.142857142857	255.642857142857	"BIIB-021$FL1JQ1-(+)$FL2"
"3249"	"BIIB-021$FL1"	"JQ1-(+)$FL3"	0.6527	3.22222222222222	4.33333333333333	3.77777777777778	"29"	52	104	93.4444444444444	225.333333333333	159.388888888889	"BIIB-021$FL1JQ1-(+)$FL3"
"3250"	"BIIB-021$FL1"	"JWE-035$FL1"	0.2692	2.46153846153846	8	5.23076923076923	"32"	24	48	78.7692307692308	192	135.384615384615	"BIIB-021$FL1JWE-035$FL1"
"3251"	"BIIB-021$FL1"	"KIN001-260$FL3"	0.0086	2.54545454545455	2.33333333333333	2.43939393939394	"28"	35	70	71.2727272727273	81.6666666666667	76.469696969697	"BIIB-021$FL1KIN001-260$FL3"
"3252"	"BIIB-021$FL1"	"KX2-391$FL2"	0.5979	2.8	2.38461538461538	2.59230769230769	"28"	31	62	78.4	73.9230769230769	76.1615384615385	"BIIB-021$FL1KX2-391$FL2"
"3253"	"BIIB-021$FL1"	"lacidipine$FL1"	2.437	2.58333333333333	2.28571428571429	2.43452380952381	"31"	48	96	80.0833333333333	109.714285714286	94.8988095238095	"BIIB-021$FL1lacidipine$FL1"
"3254"	"BIIB-021$FL1"	"LY-2603618$FL2"	0.199	2.72727272727273	2.7	2.71363636363636	"30"	27	54	81.8181818181818	72.9	77.3590909090909	"BIIB-021$FL1LY-2603618$FL2"
"3255"	"BIIB-021$FL1"	"mepivacaine$FL2"	0.4522	3.11111111111111	2.21428571428571	2.66269841269841	"28"	31	62	87.1111111111111	68.6428571428572	77.8769841269841	"BIIB-021$FL1mepivacaine$FL2"
"3256"	"BIIB-021$FL1"	"methylstat$FL1"	0.1622	2.8	2.25	2.525	"28"	36	72	78.4	81	79.7	"BIIB-021$FL1methylstat$FL1"
"3257"	"BIIB-021$FL1"	"metronidazole$FL2"	1.5268	2.46153846153846	2.4	2.43076923076923	"32"	24	48	78.7692307692308	57.6	68.1846153846154	"BIIB-021$FL1metronidazole$FL2"
"3258"	"BIIB-021$FL1"	"MG-132$FL1"	2.3856	3	2.68	2.84	"30"	67	134	90	179.56	134.78	"BIIB-021$FL1MG-132$FL1"
"3259"	"BIIB-021$FL1"	"MGCD-265$FL2"	0.1476	2.8	3.44444444444444	3.12222222222222	"28"	31	62	78.4	106.777777777778	92.5888888888889	"BIIB-021$FL1MGCD-265$FL2"
"3260"	"BIIB-021$FL1"	"MK-1775$FL2"	1.0625	2.5	2.125	2.3125	"30"	34	68	75	72.25	73.625	"BIIB-021$FL1MK-1775$FL2"
"3261"	"BIIB-021$FL1"	"mocetinostat$FL1"	0.4972	2.63636363636364	2.31818181818182	2.47727272727273	"29"	51	102	76.4545454545455	118.227272727273	97.3409090909091	"BIIB-021$FL1mocetinostat$FL1"
"3262"	"BIIB-021$FL1"	"mubritinib$FL2"	0.3574	2.5	6.25	4.375	"30"	25	50	75	156.25	115.625	"BIIB-021$FL1mubritinib$FL2"
"3263"	"BIIB-021$FL1"	"neratinib$FL2"	0.5384	2.9	2.68421052631579	2.79210526315789	"29"	51	102	84.1	136.894736842105	110.497368421053	"BIIB-021$FL1neratinib$FL2"
"3264"	"BIIB-021$FL1"	"niclosamide$FL1"	0.7322	2.9	3.15384615384615	3.02692307692308	"29"	41	82	84.1	129.307692307692	106.703846153846	"BIIB-021$FL1niclosamide$FL1"
"3265"	"BIIB-021$FL1"	"NVP-TAE684$FL1"	0.8178	2.9	4.72727272727273	3.81363636363636	"29"	52	104	84.1	245.818181818182	164.959090909091	"BIIB-021$FL1NVP-TAE684$FL1"
"3266"	"BIIB-021$FL1"	"oprozomib$FL1"	2.1201	3	2.39130434782609	2.69565217391304	"30"	55	110	90	131.521739130435	110.760869565217	"BIIB-021$FL1oprozomib$FL1"
"3267"	"BIIB-021$FL1"	"oprozomib$FL2"	2.1201	3.2	4.88888888888889	4.04444444444444	"32"	44	88	102.4	215.111111111111	158.755555555556	"BIIB-021$FL1oprozomib$FL2"
"3268"	"BIIB-021$FL1"	"palbociclib$FL2"	0.7226	2.23076923076923	2.90909090909091	2.56993006993007	"29"	32	64	64.6923076923077	93.0909090909091	78.8916083916084	"BIIB-021$FL1palbociclib$FL2"
"3269"	"BIIB-021$FL1"	"PCI-24781$FL1"	0.5317	2.58333333333333	3.28571428571429	2.93452380952381	"31"	23	46	80.0833333333333	75.5714285714286	77.827380952381	"BIIB-021$FL1PCI-24781$FL1"
"3270"	"BIIB-021$FL1"	"PCI-24781$FL2"	0.5317	2.72727272727273	5	3.86363636363636	"30"	45	90	81.8181818181818	225	153.409090909091	"BIIB-021$FL1PCI-24781$FL2"
"3271"	"BIIB-021$FL1"	"PD-184352$FL1"	0.6653	2.63636363636364	2.86666666666667	2.75151515151515	"29"	43	86	76.4545454545455	123.266666666667	99.8606060606061	"BIIB-021$FL1PD-184352$FL1"
"3272"	"BIIB-021$FL1"	"pelitinib$FL3"	0.4726	2.45454545454545	3	2.72727272727273	"27"	42	84	66.2727272727273	126	96.1363636363636	"BIIB-021$FL1pelitinib$FL3"
"3273"	"BIIB-021$FL1"	"pentobarbital$FL1"	2.5213	2.88888888888889	3.3125	3.10069444444444	"26"	53	106	75.1111111111111	175.5625	125.336805555556	"BIIB-021$FL1pentobarbital$FL1"
"3274"	"BIIB-021$FL1"	"pentobarbital$FL2"	2.5213	2.66666666666667	2.93333333333333	2.8	"32"	44	88	85.3333333333333	129.066666666667	107.2	"BIIB-021$FL1pentobarbital$FL2"
"3275"	"BIIB-021$FL1"	"perampanel$FL1"	2.4944	2.58333333333333	2.38095238095238	2.48214285714286	"31"	50	100	80.0833333333333	119.047619047619	99.5654761904762	"BIIB-021$FL1perampanel$FL1"
"3276"	"BIIB-021$FL1"	"pevonedistat$FL2"	0.5788	2.30769230769231	2.17647058823529	2.2420814479638	"30"	37	74	69.2307692307692	80.5294117647059	74.8800904977375	"BIIB-021$FL1pevonedistat$FL2"
"3277"	"BIIB-021$FL1"	"PF-03758309$FL1"	1.0783	2.72727272727273	3.63636363636364	3.18181818181818	"30"	40	80	81.8181818181818	145.454545454545	113.636363636364	"BIIB-021$FL1PF-03758309$FL1"
"3278"	"BIIB-021$FL1"	"PF-03758309$FL2"	1.0783	3	3.19047619047619	3.0952380952381	"30"	67	134	90	213.761904761905	151.880952380952	"BIIB-021$FL1PF-03758309$FL2"
"3279"	"BIIB-021$FL1"	"PF-03814735$FL1"	1.1912	2.72727272727273	2.42105263157895	2.57416267942584	"30"	46	92	81.8181818181818	111.368421052632	96.5933014354067	"BIIB-021$FL1PF-03814735$FL1"
"3280"	"BIIB-021$FL1"	"PF-477736$FL2"	0.1983	2.46153846153846	8.66666666666667	5.56410256410256	"32"	26	52	78.7692307692308	225.333333333333	152.051282051282	"BIIB-021$FL1PF-477736$FL2"
"3281"	"BIIB-021$FL1"	"PF-477736$FL3"	0.1983	2.63636363636364	2.3	2.46818181818182	"29"	23	46	76.4545454545455	52.9	64.6772727272727	"BIIB-021$FL1PF-477736$FL3"
"3282"	"BIIB-021$FL1"	"PF-573228$FL1"	0.0701	2.30769230769231	2.75	2.52884615384615	"30"	22	44	69.2307692307692	60.5	64.8653846153846	"BIIB-021$FL1PF-573228$FL1"
"3283"	"BIIB-021$FL1"	"PFI-1$FL2"	0.1621	2.41666666666667	5	3.70833333333333	"29"	30	60	70.0833333333333	150	110.041666666667	"BIIB-021$FL1PFI-1$FL2"
"3284"	"BIIB-021$FL1"	"PHA-793887$FL1"	0.5348	2.5	5	3.75	"30"	45	90	75	225	150	"BIIB-021$FL1PHA-793887$FL1"
"3285"	"BIIB-021$FL1"	"PHA-793887$FL2"	0.5348	2.38461538461538	5.5	3.94230769230769	"31"	33	66	73.9230769230769	181.5	127.711538461538	"BIIB-021$FL1PHA-793887$FL2"
"3286"	"BIIB-021$FL1"	"PHA-848125$FL1"	1.4722	2.45454545454545	3.125	2.78977272727273	"27"	50	100	66.2727272727273	156.25	111.261363636364	"BIIB-021$FL1PHA-848125$FL1"
"3287"	"BIIB-021$FL1"	"pitavastatin$FL1"	0.9519	2.08333333333333	2.875	2.47916666666667	"25"	46	92	52.0833333333333	132.25	92.1666666666667	"BIIB-021$FL1pitavastatin$FL1"
"3288"	"BIIB-021$FL1"	"QL-XII-47$FL1"	0.3011	2.8	3.375	3.0875	"28"	54	108	78.4	182.25	130.325	"BIIB-021$FL1QL-XII-47$FL1"
"3289"	"BIIB-021$FL1"	"radicicol$FL2"	29.8816	2.38461538461538	2.72727272727273	2.55594405594406	"31"	30	60	73.9230769230769	81.8181818181818	77.8706293706294	"BIIB-021$FL1radicicol$FL2"
"3290"	"BIIB-021$FL1"	"RAF-265$FL4"	0.3599	3	3	3	"30"	33	66	90	99	94.5	"BIIB-021$FL1RAF-265$FL4"
"3291"	"BIIB-021$FL1"	"RAF-265$FL5"	0.3599	2.21428571428571	2.875	2.54464285714286	"31"	23	46	68.6428571428572	66.125	67.3839285714286	"BIIB-021$FL1RAF-265$FL5"
"3292"	"BIIB-021$FL1"	"rigosertib$FL1"	0.4788	2.5	2.92307692307692	2.71153846153846	"30"	38	76	75	111.076923076923	93.0384615384615	"BIIB-021$FL1rigosertib$FL1"
"3293"	"BIIB-021$FL1"	"Ro-4987655$FL1"	1.1794	2.33333333333333	2.34782608695652	2.34057971014493	"28"	54	108	65.3333333333333	126.782608695652	96.0579710144928	"BIIB-021$FL1Ro-4987655$FL1"
"3294"	"BIIB-021$FL1"	"romidepsin$FL1"	0.8964	3	2.95833333333333	2.97916666666667	"27"	71	142	81	210.041666666667	145.520833333333	"BIIB-021$FL1romidepsin$FL1"
"3295"	"BIIB-021$FL1"	"SB-590885$FL1"	0.0212	2.81818181818182	2.85714285714286	2.83766233766234	"31"	40	80	87.3636363636364	114.285714285714	100.824675324675	"BIIB-021$FL1SB-590885$FL1"
"3296"	"BIIB-021$FL1"	"SB-939$FL1"	0.5282	3.33333333333333	3.47619047619048	3.40476190476191	"30"	73	146	100	253.761904761905	176.880952380952	"BIIB-021$FL1SB-939$FL1"
"3297"	"BIIB-021$FL1"	"SB-939$FL2"	0.5282	2.8	2.75	2.775	"28"	55	110	78.4	151.25	114.825	"BIIB-021$FL1SB-939$FL2"
"3298"	"BIIB-021$FL1"	"SB-939$FL3"	0.5282	2.6	2.47368421052632	2.53684210526316	"26"	47	94	67.6	116.263157894737	91.9315789473684	"BIIB-021$FL1SB-939$FL3"
"3299"	"BIIB-021$FL1"	"selinexor$FL1"	0.7158	2.5	3.35714285714286	2.92857142857143	"30"	47	94	75	157.785714285714	116.392857142857	"BIIB-021$FL1selinexor$FL1"
"3300"	"BIIB-021$FL1"	"SN-38$FL1"	0.5871	2.72727272727273	2.31578947368421	2.52153110047847	"30"	44	88	81.8181818181818	101.894736842105	91.8564593301435	"BIIB-021$FL1SN-38$FL1"
"3301"	"BIIB-021$FL1"	"STA-5326$FL1"	0.5813	2.38461538461538	2.88888888888889	2.63675213675214	"31"	26	52	73.9230769230769	75.1111111111111	74.517094017094	"BIIB-021$FL1STA-5326$FL1"
"3302"	"BIIB-021$FL1"	"STA-5326$FL2"	0.5813	2.30769230769231	3.875	3.09134615384615	"30"	31	62	69.2307692307692	120.125	94.6778846153846	"BIIB-021$FL1STA-5326$FL2"
"3303"	"BIIB-021$FL1"	"TAK-285$FL1"	0.3761	2.9	3	2.95	"29"	27	54	84.1	81	82.55	"BIIB-021$FL1TAK-285$FL1"
"3304"	"BIIB-021$FL1"	"TAK-733$FL1"	1.2839	2.30769230769231	2.88888888888889	2.5982905982906	"30"	52	104	69.2307692307692	150.222222222222	109.726495726496	"BIIB-021$FL1TAK-733$FL1"
"3305"	"BIIB-021$FL1"	"TAS-103$FL1"	0.474	2.5	3.125	2.8125	"30"	50	100	75	156.25	115.625	"BIIB-021$FL1TAS-103$FL1"
"3306"	"BIIB-021$FL1"	"taselisib$FL1"	1.0238	4.28571428571429	2.22222222222222	3.25396825396825	"30"	40	80	128.571428571429	88.8888888888889	108.730158730159	"BIIB-021$FL1taselisib$FL1"
"3307"	"BIIB-021$FL1"	"tioguanine$FL1"	0.4825	3	2.08333333333333	2.54166666666667	"30"	25	50	90	52.0833333333333	71.0416666666667	"BIIB-021$FL1tioguanine$FL1"
"3308"	"BIIB-021$FL1"	"torin-2$FL1"	1.0702	3.22222222222222	2.3	2.76111111111111	"29"	69	138	93.4444444444444	158.7	126.072222222222	"BIIB-021$FL1torin-2$FL1"
"3309"	"BIIB-021$FL1"	"tozasertib$FL1"	0.2068	2.28571428571429	2.08333333333333	2.18452380952381	"32"	25	50	73.1428571428571	52.0833333333333	62.6130952380952	"BIIB-021$FL1tozasertib$FL1"
"3310"	"BIIB-021$FL1"	"trametinib$FL1"	1.5809	2.54545454545455	2.95652173913043	2.75098814229249	"28"	68	136	71.2727272727273	201.04347826087	136.158102766798	"BIIB-021$FL1trametinib$FL1"
"3311"	"BIIB-021$FL1"	"trametinib$FL2"	1.5809	2.81818181818182	3.375	3.09659090909091	"31"	27	54	87.3636363636364	91.125	89.2443181818182	"BIIB-021$FL1trametinib$FL2"
"3312"	"BIIB-021$FL1"	"trovafloxacin$FL1"	0.1538	3.33333333333333	2.875	3.10416666666667	"30"	23	46	100	66.125	83.0625	"BIIB-021$FL1trovafloxacin$FL1"
"3313"	"BIIB-021$FL1"	"valrubicin$FL1"	0.3413	2.41666666666667	4	3.20833333333333	"29"	24	48	70.0833333333333	96	83.0416666666667	"BIIB-021$FL1valrubicin$FL1"
"3314"	"BIIB-021$FL1"	"volasertib$FL1"	0.6749	2.38461538461538	2.875	2.62980769230769	"31"	46	92	73.9230769230769	132.25	103.086538461538	"BIIB-021$FL1volasertib$FL1"
"3315"	"BIIB-021$FL1"	"volasertib$FL2"	0.6749	2.8	2.20833333333333	2.50416666666667	"28"	53	106	78.4	117.041666666667	97.7208333333333	"BIIB-021$FL1volasertib$FL2"
"3316"	"BIIB-021$FL1"	"voxtalisib$FL1"	0.4161	3.1	2.05882352941176	2.57941176470588	"31"	35	70	96.1	72.0588235294118	84.0794117647059	"BIIB-021$FL1voxtalisib$FL1"
"3317"	"BIIB-021$FL1"	"WH-4-025$FL1"	0.691	3.625	3.64285714285714	3.63392857142857	"29"	51	102	105.125	185.785714285714	145.455357142857	"BIIB-021$FL1WH-4-025$FL1"
"3318"	"BIIB-021$FL1"	"WZ-4-145$FL2"	0.5397	3	2.15789473684211	2.57894736842105	"30"	41	82	90	88.4736842105263	89.2368421052632	"BIIB-021$FL1WZ-4-145$FL2"
"3319"	"BIIB-021$FL1"	"XL-888$FL1"	64.9691	2.38461538461538	2.36842105263158	2.37651821862348	"31"	45	90	73.9230769230769	106.578947368421	90.251012145749	"BIIB-021$FL1XL-888$FL1"
"3320"	"BIIB-021$FL1"	"XMD-1150$FL1"	0.1018	2.72727272727273	5	3.86363636363636	"30"	40	80	81.8181818181818	200	140.909090909091	"BIIB-021$FL1XMD-1150$FL1"
"3321"	"BIIB-021$FL1"	"XMD-16144$FL1"	0.4304	3.1	3	3.05	"31"	48	96	96.1	144	120.05	"BIIB-021$FL1XMD-16144$FL1"
"3322"	"BIIB-021$FL1"	"XMD-892$FL3"	0.0934	2.5	2.55555555555556	2.52777777777778	"30"	23	46	75	58.7777777777778	66.8888888888889	"BIIB-021$FL1XMD-892$FL3"
"3323"	"BIIB-021$FL1"	"YM-155$FL1"	0.8544	2.5	2.78571428571429	2.64285714285714	"30"	39	78	75	108.642857142857	91.8214285714286	"BIIB-021$FL1YM-155$FL1"
"3324"	"BIIB-021$FL1"	"YM-155$FL2"	0.8544	2.77777777777778	2.58823529411765	2.68300653594771	"25"	44	88	69.4444444444444	113.882352941176	91.6633986928105	"BIIB-021$FL1YM-155$FL2"
"3325"	"BIIB-021$FL1"	"ZSTK-474$FL2"	0.4683	3.1	3.25	3.175	"31"	52	104	96.1	169	132.55	"BIIB-021$FL1ZSTK-474$FL2"
"3326"	"BIIB-021$FL2"	"BIX-01294$FL1"	0.0411	2.91666666666667	2.33333333333333	2.625	"35"	21	42	102.083333333333	49	75.5416666666667	"BIIB-021$FL2BIX-01294$FL1"
"3327"	"BIIB-021$FL2"	"bortezomib$FL1"	2.2582	3.5	2.13793103448276	2.81896551724138	"35"	62	124	122.5	132.551724137931	127.525862068966	"BIIB-021$FL2bortezomib$FL1"
"3328"	"BIIB-021$FL2"	"BRD-K68548958$FL1"	0.0398	3.18181818181818	3.125	3.15340909090909	"35"	25	50	111.363636363636	78.125	94.7443181818182	"BIIB-021$FL2BRD-K68548958$FL1"
"3329"	"BIIB-021$FL2"	"bruceantin$FL1"	0.7139	3.3	2.57894736842105	2.93947368421053	"33"	49	98	108.9	126.368421052632	117.634210526316	"BIIB-021$FL2bruceantin$FL1"
"3330"	"BIIB-021$FL2"	"buparlisib$FL1"	1.2231	3.36363636363636	2.27777777777778	2.82070707070707	"37"	41	82	124.454545454545	93.3888888888889	108.921717171717	"BIIB-021$FL2buparlisib$FL1"
"3331"	"BIIB-021$FL2"	"BX-795$FL1"	0.1431	3	2.27272727272727	2.63636363636364	"36"	25	50	108	56.8181818181818	82.4090909090909	"BIIB-021$FL2BX-795$FL1"
"3332"	"BIIB-021$FL2"	"BX-795$FL3"	0.1431	2.57142857142857	6	4.28571428571429	"36"	24	48	92.5714285714286	144	118.285714285714	"BIIB-021$FL2BX-795$FL3"
"3333"	"BIIB-021$FL2"	"canertinib$FL2"	0.0539	2.69230769230769	2.5	2.59615384615385	"35"	45	90	94.2307692307692	112.5	103.365384615385	"BIIB-021$FL2canertinib$FL2"
"3334"	"BIIB-021$FL2"	"carfilzomib$FL1"	2.22	2.75	3.35714285714286	3.05357142857143	"33"	47	94	90.75	157.785714285714	124.267857142857	"BIIB-021$FL2carfilzomib$FL1"
"3335"	"BIIB-021$FL2"	"carfilzomib$FL2"	2.22	3.5	3.125	3.3125	"35"	50	100	122.5	156.25	139.375	"BIIB-021$FL2carfilzomib$FL2"
"3336"	"BIIB-021$FL2"	"CEP-37440$FL1"	0.5643	2.64285714285714	2.26666666666667	2.4547619047619	"37"	34	68	97.7857142857143	77.0666666666667	87.4261904761905	"BIIB-021$FL2CEP-37440$FL1"
"3337"	"BIIB-021$FL2"	"chelerythrine$FL2"	0.0826	3.77777777777778	2.35294117647059	3.06535947712418	"34"	40	80	128.444444444444	94.1176470588235	111.281045751634	"BIIB-021$FL2chelerythrine$FL2"
"3338"	"BIIB-021$FL2"	"clofarabine$FL1"	0.2419	2.66666666666667	3	2.83333333333333	"32"	24	48	85.3333333333333	72	78.6666666666667	"BIIB-021$FL2clofarabine$FL1"
"3339"	"BIIB-021$FL2"	"clofarabine$FL2"	0.2419	2.69230769230769	2.3	2.49615384615385	"35"	23	46	94.2307692307692	52.9	73.5653846153846	"BIIB-021$FL2clofarabine$FL2"
"3340"	"BIIB-021$FL2"	"cobimetinib$FL1"	1.1841	2.76923076923077	3.25	3.00961538461538	"36"	52	104	99.6923076923077	169	134.346153846154	"BIIB-021$FL2cobimetinib$FL1"
"3341"	"BIIB-021$FL2"	"colchicine$FL1"	0.6804	3	2.6875	2.84375	"30"	43	86	90	115.5625	102.78125	"BIIB-021$FL2colchicine$FL1"
"3342"	"BIIB-021$FL2"	"CX-5461$FL1"	0.0601	2.5	2.375	2.4375	"35"	38	76	87.5	90.25	88.875	"BIIB-021$FL2CX-5461$FL1"
"3343"	"BIIB-021$FL2"	"cyclosporin-a$FL1"	0.1579	3	2.4	2.7	"36"	24	48	108	57.6	82.8	"BIIB-021$FL2cyclosporin-a$FL1"
"3344"	"BIIB-021$FL2"	"dabrafenib$FL1"	0.169	2.66666666666667	3.42857142857143	3.04761904761905	"32"	48	96	85.3333333333333	164.571428571429	124.952380952381	"BIIB-021$FL2dabrafenib$FL1"
"3345"	"BIIB-021$FL2"	"dabrafenib$FL2"	0.169	2.46153846153846	4.28571428571429	3.37362637362637	"32"	30	60	78.7692307692308	128.571428571429	103.67032967033	"BIIB-021$FL2dabrafenib$FL2"
"3346"	"BIIB-021$FL2"	"dacinostat$FL1"	0.7031	3.875	3.94444444444444	3.90972222222222	"31"	71	142	120.125	280.055555555556	200.090277777778	"BIIB-021$FL2dacinostat$FL1"
"3347"	"BIIB-021$FL2"	"danusertib$FL1"	0.8381	3.36363636363636	3.45454545454545	3.40909090909091	"37"	38	76	124.454545454545	131.272727272727	127.863636363636	"BIIB-021$FL2danusertib$FL1"
"3348"	"BIIB-021$FL2"	"daunorubicin$FL1"	0.5233	2.57142857142857	2.10526315789474	2.33834586466165	"36"	40	80	92.5714285714286	84.2105263157895	88.390977443609	"BIIB-021$FL2daunorubicin$FL1"
"3349"	"BIIB-021$FL2"	"delanzomib$FL1"	2.1465	2.91666666666667	2.10714285714286	2.51190476190476	"35"	59	118	102.083333333333	124.321428571429	113.202380952381	"BIIB-021$FL2delanzomib$FL1"
"3350"	"BIIB-021$FL2"	"docetaxel$FL1"	0.6662	2.61538461538462	4.42857142857143	3.52197802197802	"34"	31	62	88.9230769230769	137.285714285714	113.104395604396	"BIIB-021$FL2docetaxel$FL1"
"3351"	"BIIB-021$FL2"	"dovitinib$FL2"	0.2634	3.5	2.38461538461538	2.94230769230769	"35"	31	62	122.5	73.9230769230769	98.2115384615385	"BIIB-021$FL2dovitinib$FL2"
"3352"	"BIIB-021$FL2"	"doxorubicin$FL1"	0.4074	2.64285714285714	3.38461538461538	3.01373626373626	"37"	44	88	97.7857142857143	148.923076923077	123.354395604396	"BIIB-021$FL2doxorubicin$FL1"
"3353"	"BIIB-021$FL2"	"epirubicin$FL1"	0.4594	2.84615384615385	2.38095238095238	2.61355311355311	"37"	50	100	105.307692307692	119.047619047619	112.177655677656	"BIIB-021$FL2epirubicin$FL1"
"3354"	"BIIB-021$FL2"	"famciclovir$FL1"	0.2318	3.6	5.5	4.55	"36"	22	44	129.6	121	125.3	"BIIB-021$FL2famciclovir$FL1"
"3355"	"BIIB-021$FL2"	"foretinib$FL1"	0.4671	3.09090909090909	2.12	2.60545454545455	"34"	53	106	105.090909090909	112.36	108.725454545455	"BIIB-021$FL2foretinib$FL1"
"3356"	"BIIB-021$FL2"	"ganetespib$FL1"	165.9907	3	2.60869565217391	2.80434782608696	"36"	60	120	108	156.521739130435	132.260869565217	"BIIB-021$FL2ganetespib$FL1"
"3357"	"BIIB-021$FL2"	"GDC-0941$FL1"	0.4603	2.91666666666667	2.2	2.55833333333333	"35"	55	110	102.083333333333	121	111.541666666667	"BIIB-021$FL2GDC-0941$FL1"
"3358"	"BIIB-021$FL2"	"GDC-0980$FL1"	1.1957	3.66666666666667	2.16666666666667	2.91666666666667	"33"	65	130	121	140.833333333333	130.916666666667	"BIIB-021$FL2GDC-0980$FL1"
"3359"	"BIIB-021$FL2"	"genz-644282$FL1"	0.4858	2.5	2.71428571428571	2.60714285714286	"35"	57	114	87.5	154.714285714286	121.107142857143	"BIIB-021$FL2genz-644282$FL1"
"3360"	"BIIB-021$FL2"	"GSK-1070916$FL1"	1.1873	2.69230769230769	2.6	2.64615384615385	"35"	52	104	94.2307692307692	135.2	114.715384615385	"BIIB-021$FL2GSK-1070916$FL1"
"3361"	"BIIB-021$FL2"	"GSK-1070916$FL2"	1.1873	2.64285714285714	8	5.32142857142857	"37"	24	48	97.7857142857143	192	144.892857142857	"BIIB-021$FL2GSK-1070916$FL2"
"3362"	"BIIB-021$FL2"	"GSK-1070916$FL3"	1.1873	3.08333333333333	4.6	3.84166666666667	"37"	23	46	114.083333333333	105.8	109.941666666667	"BIIB-021$FL2GSK-1070916$FL3"
"3363"	"BIIB-021$FL2"	"GSK-2126458$FL2"	1.2274	3.5	2.16	2.83	"35"	54	108	122.5	116.64	119.57	"BIIB-021$FL2GSK-2126458$FL2"
"3364"	"BIIB-021$FL2"	"GSK-429286A$FL2"	0.0666	3.88888888888889	3	3.44444444444444	"35"	36	72	136.111111111111	108	122.055555555556	"BIIB-021$FL2GSK-429286A$FL2"
"3365"	"BIIB-021$FL2"	"GSK-690693$FL2"	0.0834	3.5	3.28571428571429	3.39285714285714	"35"	23	46	122.5	75.5714285714286	99.0357142857143	"BIIB-021$FL2GSK-690693$FL2"
"3366"	"BIIB-021$FL2"	"hexachlorophene$FL1"	0.3984	3.27272727272727	3	3.13636363636364	"36"	36	72	117.818181818182	108	112.909090909091	"BIIB-021$FL2hexachlorophene$FL1"
"3367"	"BIIB-021$FL2"	"HG-5-113-01$FL1"	0.3333	3	2.46666666666667	2.73333333333333	"33"	37	74	99	91.2666666666667	95.1333333333333	"BIIB-021$FL2HG-5-113-01$FL1"
"3368"	"BIIB-021$FL2"	"homoharringtonine$FL1"	0.5206	3.2	3.29411764705882	3.24705882352941	"32"	56	112	102.4	184.470588235294	143.435294117647	"BIIB-021$FL2homoharringtonine$FL1"
"3369"	"BIIB-021$FL2"	"I-BET-151$FL1"	0.5528	3.6	4.5	4.05	"36"	45	90	129.6	202.5	166.05	"BIIB-021$FL2I-BET-151$FL1"
"3370"	"BIIB-021$FL2"	"I-BET-151$FL2"	0.5528	3.09090909090909	7.28571428571429	5.18831168831169	"34"	51	102	105.090909090909	371.571428571429	238.331168831169	"BIIB-021$FL2I-BET-151$FL2"
"3371"	"BIIB-021$FL2"	"I-BET-151$FL3"	0.5528	3.7	9.2	6.45	"37"	46	92	136.9	423.2	280.05	"BIIB-021$FL2I-BET-151$FL3"
"3372"	"BIIB-021$FL2"	"I-BET-151$FL4"	0.5528	5.5	7.4	6.45	"33"	37	74	181.5	273.8	227.65	"BIIB-021$FL2I-BET-151$FL4"
"3373"	"BIIB-021$FL2"	"I-BET-762$FL1"	0.4113	4.85714285714286	4.61538461538461	4.73626373626374	"34"	60	120	165.142857142857	276.923076923077	221.032967032967	"BIIB-021$FL2I-BET-762$FL1"
"3374"	"BIIB-021$FL2"	"I-BET-762$FL2"	0.4113	3.5	4.90909090909091	4.20454545454546	"35"	54	108	122.5	265.090909090909	193.795454545455	"BIIB-021$FL2I-BET-762$FL2"
"3375"	"BIIB-021$FL2"	"IKK-2-inhibitor-V$FL1"	0.9096	3.18181818181818	4.71428571428571	3.94805194805195	"35"	33	66	111.363636363636	155.571428571429	133.467532467532	"BIIB-021$FL2IKK-2-inhibitor-V$FL1"
"3376"	"BIIB-021$FL2"	"IKK-2-inhibitor-V$FL2"	0.9096	3.27272727272727	3.36363636363636	3.31818181818182	"36"	37	74	117.818181818182	124.454545454545	121.136363636364	"BIIB-021$FL2IKK-2-inhibitor-V$FL2"
"3377"	"BIIB-021$FL2"	"ingenol-mebutate$FL2"	0.2624	2.83333333333333	2.625	2.72916666666667	"34"	42	84	96.3333333333333	110.25	103.291666666667	"BIIB-021$FL2ingenol-mebutate$FL2"
"3378"	"BIIB-021$FL2"	"ixazomib-citrate$FL1"	1.9703	3.18181818181818	3.5	3.34090909090909	"35"	49	98	111.363636363636	171.5	141.431818181818	"BIIB-021$FL2ixazomib-citrate$FL1"
"3379"	"BIIB-021$FL2"	"ixazomib-citrate$FL2"	1.9703	3.18181818181818	2.70588235294118	2.94385026737968	"35"	46	92	111.363636363636	124.470588235294	117.917112299465	"BIIB-021$FL2ixazomib-citrate$FL2"
"3380"	"BIIB-021$FL2"	"ixazomib$FL1"	1.6921	3.66666666666667	5.66666666666667	4.66666666666667	"33"	51	102	121	289	205	"BIIB-021$FL2ixazomib$FL1"
